cell_line_id,drug,target_gene,target_token,target_rank,n_cells,top5,top10,top50,top100
CVCL_0131,Berbamine,CACNA1C,9354,,17058,False,False,False,False
CVCL_0428,Berbamine,CACNA1C,9354,,11297,False,False,False,False
CVCL_0397,Berbamine,CACNA1C,9354,,23516,False,False,False,False
CVCL_1285,Berbamine,CACNA1C,9354,,4158,False,False,False,False
CVCL_1547,Retinoic acid,RARB,1369,5566.0,665676,False,False,False,False
CVCL_1495,Retinoic acid,RARB,1369,,493436,False,False,False,False
CVCL_0480,Retinoic acid,RARB,1369,5930.0,1094020,False,False,False,False
CVCL_1635,Retinoic acid,RARB,1369,,455684,False,False,False,False
CVCL_0069,Retinoic acid,RARB,1369,,53960,False,False,False,False
CVCL_0371,Retinoic acid,RARB,1369,,635952,False,False,False,False
CVCL_0293,Retinoic acid,RARB,1369,,179732,False,False,False,False
CVCL_1550,Retinoic acid,RARB,1369,,678144,False,False,False,False
CVCL_1119,Retinoic acid,RARB,1369,3853.0,341348,False,False,False,False
CVCL_1055,Retinoic acid,RARB,1369,,833876,False,False,False,False
CVCL_0366,Retinoic acid,RARB,1369,,124412,False,False,False,False
CVCL_1717,Retinoic acid,RARB,1369,,548300,False,False,False,False
CVCL_0292,Retinoic acid,RARB,1369,,65532,False,False,False,False
CVCL_0397,Retinoic acid,RARB,1369,,47688,False,False,False,False
CVCL_1550,Pasireotide (acetate),SSTR1,7884,4083.0,809796,False,False,False,False
CVCL_1055,Pasireotide (acetate),SSTR1,7884,12548.0,590260,False,False,False,False
CVCL_0371,Pasireotide (acetate),SSTR1,7884,12708.0,598732,False,False,False,False
CVCL_1547,Pasireotide (acetate),SSTR1,7884,1330.0,700772,False,False,False,False
CVCL_1119,Pasireotide (acetate),SSTR1,7884,5156.0,328104,False,False,False,False
CVCL_0397,Pasireotide (acetate),SSTR1,7884,,108044,False,False,False,False
CVCL_1717,Pasireotide (acetate),SSTR1,7884,4068.0,579120,False,False,False,False
CVCL_0428,Pasireotide (acetate),SSTR1,7884,,32056,False,False,False,False
CVCL_0293,Pasireotide (acetate),SSTR1,7884,4162.0,215920,False,False,False,False
CVCL_1495,Pasireotide (acetate),SSTR1,7884,1287.0,330360,False,False,False,False
CVCL_1635,Pasireotide (acetate),SSTR1,7884,4249.0,412220,False,False,False,False
CVCL_0480,Pasireotide (acetate),SSTR1,7884,13951.0,1039192,False,False,False,False
CVCL_0292,Pasireotide (acetate),SSTR1,7884,3318.0,85252,False,False,False,False
CVCL_0366,Pasireotide (acetate),SSTR1,7884,4352.0,121400,False,False,False,False
CVCL_1577,Pasireotide (acetate),SSTR1,7884,1645.0,35432,False,False,False,False
CVCL_0131,Pasireotide (acetate),SSTR1,7884,2925.0,60740,False,False,False,False
CVCL_1531,Pasireotide (acetate),SSTR1,7884,,9900,False,False,False,False
CVCL_0069,Pasireotide (acetate),SSTR1,7884,2385.0,25748,False,False,False,False
CVCL_0459,Pasireotide (acetate),SSTR1,7884,,6984,False,False,False,False
CVCL_1635,Palmatine (chloride),IDO1,6418,,102273,False,False,False,False
CVCL_0371,Palmatine (chloride),IDO1,6418,,153756,False,False,False,False
CVCL_0366,Palmatine (chloride),IDO1,6418,,75809,False,False,False,False
CVCL_0293,Palmatine (chloride),IDO1,6418,,87843,False,False,False,False
CVCL_1055,Palmatine (chloride),IDO1,6418,,143945,False,False,False,False
CVCL_1495,Palmatine (chloride),IDO1,6418,,106266,False,False,False,False
CVCL_1717,Palmatine (chloride),IDO1,6418,,149926,False,False,False,False
CVCL_1547,Palmatine (chloride),IDO1,6418,,168547,False,False,False,False
CVCL_0480,Palmatine (chloride),IDO1,6418,,289701,False,False,False,False
CVCL_1550,Palmatine (chloride),IDO1,6418,,181236,False,False,False,False
CVCL_0069,Palmatine (chloride),IDO1,6418,,20484,False,False,False,False
CVCL_1119,Palmatine (chloride),IDO1,6418,,99345,False,False,False,False
CVCL_1715,Palmatine (chloride),IDO1,6418,,28469,False,False,False,False
CVCL_0397,Palmatine (chloride),IDO1,6418,,19450,False,False,False,False
CVCL_0292,Palmatine (chloride),IDO1,6418,,25010,False,False,False,False
CVCL_0459,Palmatine (chloride),IDO1,6418,,4128,False,False,False,False
CVCL_0131,Palmatine (chloride),IDO1,6418,,25896,False,False,False,False
CVCL_1577,Palmatine (chloride),IDO1,6418,,15525,False,False,False,False
CVCL_0099,Palmatine (chloride),IDO1,6418,,3271,False,False,False,False
CVCL_1547,Raltitrexed,TYMS,14155,,102688,False,False,False,False
CVCL_0069,Raltitrexed,TYMS,14155,,8005,False,False,False,False
CVCL_0397,Raltitrexed,TYMS,14155,,24169,False,False,False,False
CVCL_0480,Raltitrexed,TYMS,14155,,252858,False,False,False,False
CVCL_0293,Raltitrexed,TYMS,14155,,61805,False,False,False,False
CVCL_0371,Raltitrexed,TYMS,14155,,173293,False,False,False,False
CVCL_1495,Raltitrexed,TYMS,14155,,89432,False,False,False,False
CVCL_1119,Raltitrexed,TYMS,14155,,55891,False,False,False,False
CVCL_0131,Raltitrexed,TYMS,14155,,20688,False,False,False,False
CVCL_1635,Raltitrexed,TYMS,14155,,110803,False,False,False,False
CVCL_1550,Raltitrexed,TYMS,14155,,172319,False,False,False,False
CVCL_1055,Raltitrexed,TYMS,14155,,107461,False,False,False,False
CVCL_1717,Raltitrexed,TYMS,14155,,125484,False,False,False,False
CVCL_0292,Raltitrexed,TYMS,14155,,30024,False,False,False,False
CVCL_1285,Raltitrexed,TYMS,14155,,4493,False,False,False,False
CVCL_0366,Raltitrexed,TYMS,14155,,25354,False,False,False,False
CVCL_1495,Furosemide,SLC12A1,1279,,111296,False,False,False,False
CVCL_1717,Furosemide,SLC12A1,1279,,168138,False,False,False,False
CVCL_0480,Furosemide,SLC12A1,1279,,306116,False,False,False,False
CVCL_1119,Furosemide,SLC12A1,1279,,115192,False,False,False,False
CVCL_0292,Furosemide,SLC12A1,1279,,27420,False,False,False,False
CVCL_1635,Furosemide,SLC12A1,1279,,187308,False,False,False,False
CVCL_1547,Furosemide,SLC12A1,1279,,179656,False,False,False,False
CVCL_0366,Furosemide,SLC12A1,1279,,84698,False,False,False,False
CVCL_1550,Furosemide,SLC12A1,1279,,221520,False,False,False,False
CVCL_0293,Furosemide,SLC12A1,1279,,109472,False,False,False,False
CVCL_1055,Furosemide,SLC12A1,1279,,127590,False,False,False,False
CVCL_0371,Furosemide,SLC12A1,1279,,191626,False,False,False,False
CVCL_1577,Furosemide,SLC12A1,1279,,30890,False,False,False,False
CVCL_0397,Furosemide,SLC12A1,1279,,36824,False,False,False,False
CVCL_0399,Furosemide,SLC12A1,1279,,6668,False,False,False,False
CVCL_1715,Furosemide,SLC12A1,1279,,21420,False,False,False,False
CVCL_0131,Furosemide,SLC12A1,1279,,61038,False,False,False,False
CVCL_0428,Furosemide,SLC12A1,1279,,26982,False,False,False,False
CVCL_0459,Furosemide,SLC12A1,1279,,3700,False,False,False,False
CVCL_0371,Clotrimazole,CYP2A6,43035,,225134,False,False,False,False
CVCL_0480,Clotrimazole,CYP2A6,43035,,405276,False,False,False,False
CVCL_1715,Clotrimazole,CYP2A6,43035,,16080,False,False,False,False
CVCL_0366,Clotrimazole,CYP2A6,43035,,104218,False,False,False,False
CVCL_1547,Clotrimazole,CYP2A6,43035,,210230,False,False,False,False
CVCL_0069,Clotrimazole,CYP2A6,43035,,36144,False,False,False,False
CVCL_0293,Clotrimazole,CYP2A6,43035,,143022,False,False,False,False
CVCL_1119,Clotrimazole,CYP2A6,43035,,142168,False,False,False,False
CVCL_1635,Clotrimazole,CYP2A6,43035,,199046,False,False,False,False
CVCL_0397,Clotrimazole,CYP2A6,43035,,50928,False,False,False,False
CVCL_1550,Clotrimazole,CYP2A6,43035,,376754,False,False,False,False
CVCL_0131,Clotrimazole,CYP2A6,43035,,52434,False,False,False,False
CVCL_1055,Clotrimazole,CYP2A6,43035,,172372,False,False,False,False
CVCL_1717,Clotrimazole,CYP2A6,43035,,200468,False,False,False,False
CVCL_0292,Clotrimazole,CYP2A6,43035,,48832,False,False,False,False
CVCL_1495,Clotrimazole,CYP2A6,43035,,192674,False,False,False,False
CVCL_1731,Clotrimazole,CYP2A6,43035,,1140,False,False,False,False
CVCL_1724,Clotrimazole,CYP2A6,43035,,6414,False,False,False,False
CVCL_1550,Sodium Salicylate,PTGS2,1242,,169646,False,False,False,False
CVCL_1495,Sodium Salicylate,PTGS2,1242,,78782,False,False,False,False
CVCL_1055,Sodium Salicylate,PTGS2,1242,,74376,False,False,False,False
CVCL_1119,Sodium Salicylate,PTGS2,1242,,82130,False,False,False,False
CVCL_1635,Sodium Salicylate,PTGS2,1242,,109557,False,False,False,False
CVCL_1717,Sodium Salicylate,PTGS2,1242,,128523,False,False,False,False
CVCL_0292,Sodium Salicylate,PTGS2,1242,,26077,False,False,False,False
CVCL_1724,Sodium Salicylate,PTGS2,1242,,2157,False,False,False,False
CVCL_0371,Sodium Salicylate,PTGS2,1242,,137379,False,False,False,False
CVCL_0293,Sodium Salicylate,PTGS2,1242,,56186,False,False,False,False
CVCL_1547,Sodium Salicylate,PTGS2,1242,,107349,False,False,False,False
CVCL_0480,Sodium Salicylate,PTGS2,1242,,245030,False,False,False,False
CVCL_1577,Sodium Salicylate,PTGS2,1242,,6847,False,False,False,False
CVCL_1715,Sodium Salicylate,PTGS2,1242,,11135,False,False,False,False
CVCL_0397,Sodium Salicylate,PTGS2,1242,,13684,False,False,False,False
CVCL_0131,Sodium Salicylate,PTGS2,1242,,20529,False,False,False,False
CVCL_0366,Sodium Salicylate,PTGS2,1242,,37670,False,False,False,False
CVCL_1119,(R)-Verapamil (hydrochloride),ABCB1,1665,,115759,False,False,False,False
CVCL_1717,(R)-Verapamil (hydrochloride),ABCB1,1665,,88106,False,False,False,False
CVCL_0366,(R)-Verapamil (hydrochloride),ABCB1,1665,,83310,False,False,False,False
CVCL_0397,(R)-Verapamil (hydrochloride),ABCB1,1665,,19658,False,False,False,False
CVCL_1635,(R)-Verapamil (hydrochloride),ABCB1,1665,,116495,False,False,False,False
CVCL_1547,(R)-Verapamil (hydrochloride),ABCB1,1665,,194933,False,False,False,False
CVCL_0292,(R)-Verapamil (hydrochloride),ABCB1,1665,,25726,False,False,False,False
CVCL_1550,(R)-Verapamil (hydrochloride),ABCB1,1665,,157907,False,False,False,False
CVCL_1055,(R)-Verapamil (hydrochloride),ABCB1,1665,,171533,False,False,False,False
CVCL_0480,(R)-Verapamil (hydrochloride),ABCB1,1665,,308040,False,False,False,False
CVCL_0293,(R)-Verapamil (hydrochloride),ABCB1,1665,,69422,False,False,False,False
CVCL_0371,(R)-Verapamil (hydrochloride),ABCB1,1665,,143885,False,False,False,False
CVCL_0459,(R)-Verapamil (hydrochloride),ABCB1,1665,,2918,False,False,False,False
CVCL_1495,(R)-Verapamil (hydrochloride),ABCB1,1665,,97193,False,False,False,False
CVCL_0069,(R)-Verapamil (hydrochloride),ABCB1,1665,,12571,False,False,False,False
CVCL_1715,(R)-Verapamil (hydrochloride),ABCB1,1665,,7942,False,False,False,False
CVCL_1478,(R)-Verapamil (hydrochloride),ABCB1,1665,,1358,False,False,False,False
CVCL_1724,(R)-Verapamil (hydrochloride),ABCB1,1665,,4067,False,False,False,False
CVCL_0131,(R)-Verapamil (hydrochloride),ABCB1,1665,,23373,False,False,False,False
CVCL_1577,(R)-Verapamil (hydrochloride),ABCB1,1665,,14153,False,False,False,False
CVCL_1119,Temsirolimus,MTOR,17846,,83655,False,False,False,False
CVCL_0397,Temsirolimus,MTOR,17846,,30166,False,False,False,False
CVCL_0293,Temsirolimus,MTOR,17846,,66781,False,False,False,False
CVCL_1055,Temsirolimus,MTOR,17846,,138621,False,False,False,False
CVCL_0371,Temsirolimus,MTOR,17846,,111798,False,False,False,False
CVCL_1547,Temsirolimus,MTOR,17846,,138514,False,False,False,False
CVCL_1717,Temsirolimus,MTOR,17846,8024.0,117442,False,False,False,False
CVCL_1550,Temsirolimus,MTOR,17846,,201898,False,False,False,False
CVCL_0480,Temsirolimus,MTOR,17846,,246397,False,False,False,False
CVCL_0366,Temsirolimus,MTOR,17846,,88967,False,False,False,False
CVCL_0069,Temsirolimus,MTOR,17846,,20899,False,False,False,False
CVCL_1495,Temsirolimus,MTOR,17846,,77767,False,False,False,False
CVCL_1635,Temsirolimus,MTOR,17846,,100778,False,False,False,False
CVCL_0131,Temsirolimus,MTOR,17846,,40846,False,False,False,False
CVCL_0428,Temsirolimus,MTOR,17846,,14249,False,False,False,False
CVCL_0359,Temsirolimus,MTOR,17846,,4645,False,False,False,False
CVCL_0292,Temsirolimus,MTOR,17846,,19063,False,False,False,False
CVCL_1715,Temsirolimus,MTOR,17846,,6269,False,False,False,False
CVCL_1724,Temsirolimus,MTOR,17846,,4983,False,False,False,False
CVCL_1731,Temsirolimus,MTOR,17846,,616,False,False,False,False
CVCL_1478,Temsirolimus,MTOR,17846,,2892,False,False,False,False
CVCL_0292,Tofacitinib,JAK1,10726,2921.0,36639,False,False,False,False
CVCL_0397,Tofacitinib,JAK1,10726,,91314,False,False,False,False
CVCL_0480,Tofacitinib,JAK1,10726,6692.0,526455,False,False,False,False
CVCL_0371,Tofacitinib,JAK1,10726,6679.0,425484,False,False,False,False
CVCL_0366,Tofacitinib,JAK1,10726,4896.0,94716,False,False,False,False
CVCL_1550,Tofacitinib,JAK1,10726,,353739,False,False,False,False
CVCL_1717,Tofacitinib,JAK1,10726,5820.0,236070,False,False,False,False
CVCL_1635,Tofacitinib,JAK1,10726,,249939,False,False,False,False
CVCL_0293,Tofacitinib,JAK1,10726,,195489,False,False,False,False
CVCL_1495,Tofacitinib,JAK1,10726,5692.0,242976,False,False,False,False
CVCL_1715,Tofacitinib,JAK1,10726,204.0,36999,False,False,False,False
CVCL_0069,Tofacitinib,JAK1,10726,,51894,False,False,False,False
CVCL_1547,Tofacitinib,JAK1,10726,5825.0,231285,False,False,False,False
CVCL_1055,Tofacitinib,JAK1,10726,5010.0,146196,False,False,False,False
CVCL_0428,Tofacitinib,JAK1,10726,,10137,False,False,False,False
CVCL_0099,Tofacitinib,JAK1,10726,,3348,False,False,False,False
CVCL_1577,Tofacitinib,JAK1,10726,,16272,False,False,False,False
CVCL_1119,Tofacitinib,JAK1,10726,5502.0,124530,False,False,False,False
CVCL_0131,Tofacitinib,JAK1,10726,3643.0,50664,False,False,False,False
CVCL_1531,Tofacitinib,JAK1,10726,,8454,False,False,False,False
CVCL_0459,Tofacitinib,JAK1,10726,,11589,False,False,False,False
CVCL_1055,Trimetrexate,DHFR,28211,,76657,False,False,False,False
CVCL_0293,Trimetrexate,DHFR,28211,,62948,False,False,False,False
CVCL_1635,Trimetrexate,DHFR,28211,,89994,False,False,False,False
CVCL_1550,Trimetrexate,DHFR,28211,,142614,False,False,False,False
CVCL_0371,Trimetrexate,DHFR,28211,,92493,False,False,False,False
CVCL_1495,Trimetrexate,DHFR,28211,,55435,False,False,False,False
CVCL_0480,Trimetrexate,DHFR,28211,,150839,False,False,False,False
CVCL_0366,Trimetrexate,DHFR,28211,,80338,False,False,False,False
CVCL_1119,Trimetrexate,DHFR,28211,,74462,False,False,False,False
CVCL_1547,Trimetrexate,DHFR,28211,,85094,False,False,False,False
CVCL_0069,Trimetrexate,DHFR,28211,,20384,False,False,False,False
CVCL_1717,Trimetrexate,DHFR,28211,,101388,False,False,False,False
CVCL_0131,Trimetrexate,DHFR,28211,,34747,False,False,False,False
CVCL_0397,Trimetrexate,DHFR,28211,,23921,False,False,False,False
CVCL_1285,Trimetrexate,DHFR,28211,,8861,False,False,False,False
CVCL_0099,Trimetrexate,DHFR,28211,,1261,False,False,False,False
CVCL_0428,Trimetrexate,DHFR,28211,,9211,False,False,False,False
CVCL_0459,Trimetrexate,DHFR,28211,,3588,False,False,False,False
CVCL_0292,Trimetrexate,DHFR,28211,,10312,False,False,False,False
CVCL_1056,Trimetrexate,DHFR,28211,,1374,False,False,False,False
CVCL_1724,Trimetrexate,DHFR,28211,,3413,False,False,False,False
CVCL_0399,Trimetrexate,DHFR,28211,,1943,False,False,False,False
CVCL_1717,Gemfibrozil,PPARA,16342,,443360,False,False,False,False
CVCL_1547,Gemfibrozil,PPARA,16342,,447290,False,False,False,False
CVCL_1119,Gemfibrozil,PPARA,16342,6742.0,440825,False,False,False,False
CVCL_1495,Gemfibrozil,PPARA,16342,,376360,False,False,False,False
CVCL_1635,Gemfibrozil,PPARA,16342,,475775,False,False,False,False
CVCL_0359,Gemfibrozil,PPARA,16342,,22890,False,False,False,False
CVCL_0131,Gemfibrozil,PPARA,16342,,136055,False,False,False,False
CVCL_0480,Gemfibrozil,PPARA,16342,7296.0,819185,False,False,False,False
CVCL_0428,Gemfibrozil,PPARA,16342,,91535,False,False,False,False
CVCL_0397,Gemfibrozil,PPARA,16342,,90695,False,False,False,False
CVCL_1055,Gemfibrozil,PPARA,16342,6954.0,403080,False,False,False,False
CVCL_0371,Gemfibrozil,PPARA,16342,,617315,False,False,False,False
CVCL_0152,Gemfibrozil,PPARA,16342,,5890,False,False,False,False
CVCL_1478,Gemfibrozil,PPARA,16342,,2560,False,False,False,False
CVCL_1550,Gemfibrozil,PPARA,16342,,756605,False,False,False,False
CVCL_0293,Gemfibrozil,PPARA,16342,,297745,False,False,False,False
CVCL_0069,Gemfibrozil,PPARA,16342,,44885,False,False,False,False
CVCL_1285,Gemfibrozil,PPARA,16342,,30850,False,False,False,False
CVCL_0292,Gemfibrozil,PPARA,16342,,64190,False,False,False,False
CVCL_0366,Gemfibrozil,PPARA,16342,,251590,False,False,False,False
CVCL_0099,Gemfibrozil,PPARA,16342,,5515,False,False,False,False
CVCL_0399,Gemfibrozil,PPARA,16342,,9255,False,False,False,False
CVCL_0459,Gemfibrozil,PPARA,16342,,42355,False,False,False,False
CVCL_1715,Gemfibrozil,PPARA,16342,,73840,False,False,False,False
CVCL_0293,Tolcapone,COMT,1996,,116578,False,False,False,False
CVCL_0480,Tolcapone,COMT,1996,5716.0,276596,False,False,False,False
CVCL_1547,Tolcapone,COMT,1996,,113879,False,False,False,False
CVCL_1119,Tolcapone,COMT,1996,,118283,False,False,False,False
CVCL_1550,Tolcapone,COMT,1996,,210168,False,False,False,False
CVCL_0371,Tolcapone,COMT,1996,,133512,False,False,False,False
CVCL_1635,Tolcapone,COMT,1996,,98873,False,False,False,False
CVCL_0366,Tolcapone,COMT,1996,,69013,False,False,False,False
CVCL_1495,Tolcapone,COMT,1996,,105662,False,False,False,False
CVCL_1717,Tolcapone,COMT,1996,,136528,False,False,False,False
CVCL_0152,Tolcapone,COMT,1996,,1923,False,False,False,False
CVCL_0292,Tolcapone,COMT,1996,,25963,False,False,False,False
CVCL_0399,Tolcapone,COMT,1996,,2704,False,False,False,False
CVCL_0397,Tolcapone,COMT,1996,,36945,False,False,False,False
CVCL_0131,Tolcapone,COMT,1996,,34090,False,False,False,False
CVCL_1055,Tolcapone,COMT,1996,,123420,False,False,False,False
CVCL_1715,Tolcapone,COMT,1996,,14858,False,False,False,False
CVCL_0371,Terfenadine,HRH1,17153,,161297,False,False,False,False
CVCL_1119,Terfenadine,HRH1,17153,,117333,False,False,False,False
CVCL_1635,Terfenadine,HRH1,17153,,86634,False,False,False,False
CVCL_0480,Terfenadine,HRH1,17153,,269605,False,False,False,False
CVCL_0366,Terfenadine,HRH1,17153,,78027,False,False,False,False
CVCL_1717,Terfenadine,HRH1,17153,,165398,False,False,False,False
CVCL_1055,Terfenadine,HRH1,17153,,165363,False,False,False,False
CVCL_0293,Terfenadine,HRH1,17153,,118994,False,False,False,False
CVCL_1550,Terfenadine,HRH1,17153,,174550,False,False,False,False
CVCL_1547,Terfenadine,HRH1,17153,,123220,False,False,False,False
CVCL_0397,Terfenadine,HRH1,17153,,25479,False,False,False,False
CVCL_0459,Terfenadine,HRH1,17153,,8898,False,False,False,False
CVCL_0131,Terfenadine,HRH1,17153,,52901,False,False,False,False
CVCL_0292,Terfenadine,HRH1,17153,,15756,False,False,False,False
CVCL_1495,Terfenadine,HRH1,17153,,91761,False,False,False,False
CVCL_1577,Terfenadine,HRH1,17153,,5744,False,False,False,False
CVCL_0069,Terfenadine,HRH1,17153,,15415,False,False,False,False
CVCL_0428,Terfenadine,HRH1,17153,,12528,False,False,False,False
CVCL_0399,Terfenadine,HRH1,17153,,6755,False,False,False,False
CVCL_1478,Terfenadine,HRH1,17153,,2359,False,False,False,False
CVCL_1724,Terfenadine,HRH1,17153,,3163,False,False,False,False
CVCL_1715,Terfenadine,HRH1,17153,,8414,False,False,False,False
CVCL_0359,Terfenadine,HRH1,17153,,1987,False,False,False,False
CVCL_0099,Terfenadine,HRH1,17153,,475,False,False,False,False
CVCL_0293,Aliskiren,REN,8469,,112424,False,False,False,False
CVCL_1717,Aliskiren,REN,8469,,158868,False,False,False,False
CVCL_1547,Aliskiren,REN,8469,,152001,False,False,False,False
CVCL_0480,Aliskiren,REN,8469,,307745,False,False,False,False
CVCL_1635,Aliskiren,REN,8469,,126879,False,False,False,False
CVCL_1495,Aliskiren,REN,8469,,130649,False,False,False,False
CVCL_1119,Aliskiren,REN,8469,,120582,False,False,False,False
CVCL_1550,Aliskiren,REN,8469,,199327,False,False,False,False
CVCL_0292,Aliskiren,REN,8469,,35982,False,False,False,False
CVCL_0371,Aliskiren,REN,8469,,195811,False,False,False,False
CVCL_0366,Aliskiren,REN,8469,,74464,False,False,False,False
CVCL_1055,Aliskiren,REN,8469,,142330,False,False,False,False
CVCL_1577,Aliskiren,REN,8469,,7565,False,False,False,False
CVCL_0397,Aliskiren,REN,8469,,40917,False,False,False,False
CVCL_0069,Aliskiren,REN,8469,,14336,False,False,False,False
CVCL_0131,Aliskiren,REN,8469,,31694,False,False,False,False
CVCL_0099,Aliskiren,REN,8469,,1202,False,False,False,False
CVCL_0069,Fluvoxamine (maleate),SLC6A4,3554,,15709,False,False,False,False
CVCL_0293,Fluvoxamine (maleate),SLC6A4,3554,,58088,False,False,False,False
CVCL_0397,Fluvoxamine (maleate),SLC6A4,3554,,17204,False,False,False,False
