drug,cell_line_id,n_rows,target_genes,gene_ranks,best_rank,n_in_top5,n_in_top10,n_in_top50,n_in_top100
Gemfibrozil,CVCL_0218,80,"CYP1A2,CYP2C19,CYP2C8,CYP2C9,PPARA","{'CYP1A2': inf, 'CYP2C19': inf, 'CYP2C8': inf, 'CYP2C9': inf, 'PPARA': inf}",inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1693,73,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0023,209,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1517,177,SLC6A4,{'SLC6A4': 11833},11833.0,0,0,0,0
Fluvoxamine (maleate),CVCL_C466,132,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1098,91,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_1094,119,SLC6A4,{'SLC6A4': 8699},8699.0,0,0,0,0
Fluvoxamine (maleate),CVCL_0546,88,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0334,62,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Fluvoxamine (maleate),CVCL_0218,57,SLC6A4,{'SLC6A4': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_C466,97,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1693,39,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1098,85,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1094,80,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0023,92,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1056,84,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0332,77,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_1517,127,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0179,64,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Idarubicin (hydrochloride),CVCL_0334,46,TOP2A,{'TOP2A': inf},inf,0,0,0,0
Elagolix sodium,CVCL_1517,95,GNRHR,{'GNRHR': 1257},1257.0,0,0,0,0
Elagolix sodium,CVCL_1693,42,GNRHR,{'GNRHR': 2737},2737.0,0,0,0,0
Elagolix sodium,CVCL_1094,57,GNRHR,{'GNRHR': inf},inf,0,0,0,0
Elagolix sodium,CVCL_0179,53,GNRHR,{'GNRHR': 1919},1919.0,0,0,0,0
Elagolix sodium,CVCL_0218,25,GNRHR,{'GNRHR': 4549},4549.0,0,0,0,0
Elagolix sodium,CVCL_C466,55,GNRHR,{'GNRHR': 1817},1817.0,0,0,0,0
Elagolix sodium,CVCL_0334,21,GNRHR,{'GNRHR': 4149},4149.0,0,0,0,0
Elagolix sodium,CVCL_1239,31,GNRHR,{'GNRHR': 5365},5365.0,0,0,0,0
Elagolix sodium,CVCL_1098,51,GNRHR,{'GNRHR': 5533},5533.0,0,0,0,0
Resveratrol,CVCL_1056,320,SIRT1,{'SIRT1': 3834},3834.0,0,0,0,0
Resveratrol,CVCL_1094,119,SIRT1,{'SIRT1': inf},inf,0,0,0,0
Resveratrol,CVCL_0179,150,SIRT1,{'SIRT1': 7912},7912.0,0,0,0,0
Resveratrol,CVCL_0332,182,SIRT1,{'SIRT1': 3913},3913.0,0,0,0,0
Resveratrol,CVCL_1381,140,SIRT1,{'SIRT1': 6318},6318.0,0,0,0,0
Resveratrol,CVCL_0023,275,SIRT1,{'SIRT1': 5402},5402.0,0,0,0,0
Resveratrol,CVCL_0218,61,SIRT1,{'SIRT1': 3511},3511.0,0,0,0,0
Resveratrol,CVCL_1517,277,SIRT1,{'SIRT1': 6724},6724.0,0,0,0,0
Resveratrol,CVCL_C466,139,SIRT1,{'SIRT1': 6681},6681.0,0,0,0,0
Resveratrol,CVCL_1716,10,SIRT1,{'SIRT1': inf},inf,0,0,0,0
Resveratrol,CVCL_0334,76,SIRT1,{'SIRT1': 8511},8511.0,0,0,0,0
Resveratrol,CVCL_1098,87,SIRT1,{'SIRT1': 9240},9240.0,0,0,0,0
Resveratrol,CVCL_1693,98,SIRT1,{'SIRT1': 6437},6437.0,0,0,0,0
Rapamycin,CVCL_1517,324,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1098,236,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0332,282,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': 6524}",6524.0,0,0,0,0
Rapamycin,CVCL_0504,270,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0023,398,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_C466,270,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1094,276,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0179,258,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1097,270,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0546,198,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0334,100,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_1693,190,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Rapamycin,CVCL_0218,110,"FKBP1A,MTOR","{'FKBP1A': inf, 'MTOR': inf}",inf,0,0,0,0
Tofacitinib (citrate),CVCL_1098,303,"JAK1,JAK2,JAK3","{'JAK1': 10015, 'JAK2': inf, 'JAK3': inf}",10015.0,0,0,0,0
Tofacitinib (citrate),CVCL_0332,450,"JAK1,JAK2,JAK3","{'JAK1': 9114, 'JAK2': inf, 'JAK3': inf}",9114.0,0,0,0,0
Tofacitinib (citrate),CVCL_1517,645,"JAK1,JAK2,JAK3","{'JAK1': 2871, 'JAK2': inf, 'JAK3': inf}",2871.0,0,0,0,0
Tofacitinib (citrate),CVCL_C466,426,"JAK1,JAK2,JAK3","{'JAK1': 4736, 'JAK2': inf, 'JAK3': inf}",4736.0,0,0,0,0
Tofacitinib (citrate),CVCL_1239,216,"JAK1,JAK2,JAK3","{'JAK1': inf, 'JAK2': inf, 'JAK3': inf}",inf,0,0,0,0
Tofacitinib (citrate),CVCL_1094,492,"JAK1,JAK2,JAK3","{'JAK1': 6149, 'JAK2': inf, 'JAK3': inf}",6149.0,0,0,0,0
Tofacitinib (citrate),CVCL_1056,702,"JAK1,JAK2,JAK3","{'JAK1': 14510, 'JAK2': inf, 'JAK3': inf}",14510.0,0,0,0,0
Tofacitinib (citrate),CVCL_0179,396,"JAK1,JAK2,JAK3","{'JAK1': 2231, 'JAK2': inf, 'JAK3': inf}",2231.0,0,0,0,0
Tofacitinib (citrate),CVCL_0334,204,"JAK1,JAK2,JAK3","{'JAK1': inf, 'JAK2': inf, 'JAK3': inf}",inf,0,0,0,0
Tofacitinib (citrate),CVCL_1731,438,"JAK1,JAK2,JAK3","{'JAK1': 12224, 'JAK2': inf, 'JAK3': inf}",12224.0,0,0,0,0
Tofacitinib (citrate),CVCL_1693,312,"JAK1,JAK2,JAK3","{'JAK1': 9063, 'JAK2': inf, 'JAK3': inf}",9063.0,0,0,0,0
Tofacitinib (citrate),CVCL_0028,9,"JAK1,JAK2,JAK3","{'JAK1': inf, 'JAK2': inf, 'JAK3': inf}",inf,0,0,0,0
Tofacitinib (citrate),CVCL_0218,117,"JAK1,JAK2,JAK3","{'JAK1': 6290, 'JAK2': inf, 'JAK3': inf}",6290.0,0,0,0,0
Thymol,CVCL_0218,76,TRPA1,{'TRPA1': 4385},4385.0,0,0,0,0
Thymol,CVCL_1098,131,TRPA1,{'TRPA1': 11089},11089.0,0,0,0,0
Thymol,CVCL_1693,121,TRPA1,{'TRPA1': 8152},8152.0,0,0,0,0
Thymol,CVCL_1094,185,TRPA1,{'TRPA1': 5839},5839.0,0,0,0,0
Thymol,CVCL_C466,112,TRPA1,{'TRPA1': 90},90.0,0,0,0,1
Thymol,CVCL_1517,285,TRPA1,{'TRPA1': 5185},5185.0,0,0,0,0
Thymol,CVCL_0332,217,TRPA1,{'TRPA1': 87},87.0,0,0,0,1
Thymol,CVCL_0546,138,TRPA1,{'TRPA1': 1476},1476.0,0,0,0,0
Thymol,CVCL_1239,67,TRPA1,{'TRPA1': 5202},5202.0,0,0,0,0
Thymol,CVCL_0179,160,TRPA1,{'TRPA1': 41},41.0,0,0,1,1
Thymol,CVCL_1097,170,TRPA1,{'TRPA1': 7211},7211.0,0,0,0,0
Thymol,CVCL_0334,81,TRPA1,{'TRPA1': 504},504.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_1094,114,EGFR,{'EGFR': 10724},10724.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_0179,123,EGFR,{'EGFR': 5217},5217.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_0023,261,EGFR,{'EGFR': 8068},8068.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_1097,149,EGFR,{'EGFR': 4618},4618.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_0218,63,EGFR,{'EGFR': inf},inf,0,0,0,0
Almonertinib (hydrochloride),CVCL_1517,228,EGFR,{'EGFR': 2463},2463.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_0334,78,EGFR,{'EGFR': inf},inf,0,0,0,0
Almonertinib (hydrochloride),CVCL_1239,70,EGFR,{'EGFR': inf},inf,0,0,0,0
Almonertinib (hydrochloride),CVCL_0504,107,EGFR,{'EGFR': inf},inf,0,0,0,0
Almonertinib (hydrochloride),CVCL_C466,118,EGFR,{'EGFR': 7999},7999.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_0332,145,EGFR,{'EGFR': 1278},1278.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_1693,94,EGFR,{'EGFR': inf},inf,0,0,0,0
Almonertinib (hydrochloride),CVCL_1098,86,EGFR,{'EGFR': 5419},5419.0,0,0,0,0
Almonertinib (hydrochloride),CVCL_1731,132,EGFR,{'EGFR': inf},inf,0,0,0,0
Vilanterol,CVCL_0334,89,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_0332,241,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_1381,184,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_1056,351,ADRB2,{'ADRB2': 9338},9338.0,0,0,0,0
Vilanterol,CVCL_C466,214,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_0218,109,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_1517,342,ADRB2,{'ADRB2': 12916},12916.0,0,0,0,0
Vilanterol,CVCL_0546,198,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_0028,3,ADRB2,{'ADRB2': inf},inf,0,0,0,0
Vilanterol,CVCL_1094,195,ADRB2,{'ADRB2': 13276},13276.0,0,0,0,0
Vilanterol,CVCL_1693,128,ADRB2,{'ADRB2': 8051},8051.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1098,267,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': 8538}",8538.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1517,507,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': 13015, 'IKZF3': inf}",13015.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1693,210,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': 8250, 'IKZF3': 6107}",6107.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_0218,198,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Lenalidomide (hemihydrate),CVCL_C466,318,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': 8745}",8745.0,0,0,0,0
Lenalidomide (hemihydrate),CVCL_1094,279,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': inf}",inf,0,0,0,0
Lenalidomide (hemihydrate),CVCL_0334,159,"CRBN,IKZF1,IKZF3","{'CRBN': inf, 'IKZF1': inf, 'IKZF3': 8684}",8684.0,0,0,0,0
Pentamidine (isethionate),CVCL_0334,57,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_0179,135,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_1094,121,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_1517,186,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_0504,80,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_1097,150,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_C466,143,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_1693,89,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_1098,105,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_0546,85,PRLR,{'PRLR': inf},inf,0,0,0,0
Pentamidine (isethionate),CVCL_0218,45,PRLR,{'PRLR': inf},inf,0,0,0,0
Adenosine,CVCL_1239,196,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 5699, 'ADORA2A': inf, 'ADORA2B': 5548, 'ADORA3': inf}",5548.0,0,0,0,0
Adenosine,CVCL_C466,480,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': inf, 'ADORA2A': inf, 'ADORA2B': 4783, 'ADORA3': 9361}",4783.0,0,0,0,0
Adenosine,CVCL_0218,164,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 4401, 'ADORA2A': inf, 'ADORA2B': inf, 'ADORA3': inf}",4401.0,0,0,0,0
Adenosine,CVCL_1693,280,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': inf, 'ADORA2A': inf, 'ADORA2B': 3580, 'ADORA3': inf}",3580.0,0,0,0,0
Adenosine,CVCL_0332,428,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 7139, 'ADORA2A': inf, 'ADORA2B': 6674, 'ADORA3': 9403}",6674.0,0,0,0,0
Adenosine,CVCL_0504,352,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 7630, 'ADORA2A': inf, 'ADORA2B': 4640, 'ADORA3': inf}",4640.0,0,0,0,0
Adenosine,CVCL_0334,152,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': inf, 'ADORA2A': inf, 'ADORA2B': 7422, 'ADORA3': inf}",7422.0,0,0,0,0
Adenosine,CVCL_0546,268,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 8789, 'ADORA2A': inf, 'ADORA2B': inf, 'ADORA3': inf}",8789.0,0,0,0,0
Adenosine,CVCL_1098,408,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 5297, 'ADORA2A': inf, 'ADORA2B': 5504, 'ADORA3': inf}",5297.0,0,0,0,0
Adenosine,CVCL_1094,408,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 7274, 'ADORA2A': inf, 'ADORA2B': inf, 'ADORA3': inf}",7274.0,0,0,0,0
Adenosine,CVCL_0179,348,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': 2645, 'ADORA2A': inf, 'ADORA2B': 4645, 'ADORA3': inf}",2645.0,0,0,0,0
Adenosine,CVCL_1716,36,"ADORA1,ADORA2A,ADORA2B,ADORA3","{'ADORA1': inf, 'ADORA2A': inf, 'ADORA2B': inf, 'ADORA3': inf}",inf,0,0,0,0
Sulfisoxazole,CVCL_1094,128,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': inf}",inf,0,0,0,0
Sulfisoxazole,CVCL_C466,102,"EDNRA,EDNRB","{'EDNRA': 6643, 'EDNRB': inf}",6643.0,0,0,0,0
Sulfisoxazole,CVCL_1517,172,"EDNRA,EDNRB","{'EDNRA': 8491, 'EDNRB': 8849}",8491.0,0,0,0,0
Sulfisoxazole,CVCL_1056,164,"EDNRA,EDNRB","{'EDNRA': 5152, 'EDNRB': 13243}",5152.0,0,0,0,0
Sulfisoxazole,CVCL_0332,110,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': 5840}",5840.0,0,0,0,0
Sulfisoxazole,CVCL_1098,74,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': inf}",inf,0,0,0,0
Sulfisoxazole,CVCL_1693,46,"EDNRA,EDNRB","{'EDNRA': 2458, 'EDNRB': inf}",2458.0,0,0,0,0
Sulfisoxazole,CVCL_0218,42,"EDNRA,EDNRB","{'EDNRA': inf, 'EDNRB': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_0332,427,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_1517,896,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': 11781, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",11781.0,0,0,0,0
Norepinephrine (hydrochloride),CVCL_C466,350,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_1098,462,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': 3196, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",3196.0,0,0,0,0
Norepinephrine (hydrochloride),CVCL_1094,483,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_1693,252,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_0334,210,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': inf, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",inf,0,0,0,0
Norepinephrine (hydrochloride),CVCL_0218,196,"ADRA1A,ADRA1B,ADRA1D,ADRA2A,ADRA2B,ADRA2C,ADRB1","{'ADRA1A': inf, 'ADRA1B': 957, 'ADRA1D': inf, 'ADRA2A': inf, 'ADRA2B': inf, 'ADRA2C': inf, 'ADRB1': inf}",957.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_1097,651,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 3528}",3528.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_1517,1218,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 1951}",1951.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_0179,600,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 1501}",1501.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_1056,1593,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 6702}",6702.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_0334,294,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 3221}",3221.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_C466,381,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 2330}",2330.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_1094,486,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 369}",369.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_1693,285,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 4232}",4232.0,0,0,0,0
Lidocaine (hydrochloride),CVCL_1716,27,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': inf}",inf,0,0,0,0
Lidocaine (hydrochloride),CVCL_0504,435,"MAP2K1,MAPK1,NFKB1","{'MAP2K1': inf, 'MAPK1': inf, 'NFKB1': 799}",799.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1056,999,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0546,204,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1094,810,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': 11166}",11166.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_C466,708,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1517,825,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': 15366}",15366.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1098,648,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1693,525,"PRKCA,TOP2A,TOP2B","{'PRKCA': 12733, 'TOP2A': inf, 'TOP2B': inf}",12733.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0023,930,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0334,336,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0179,681,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': 14592}",14592.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1381,345,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0332,639,"PRKCA,TOP2A,TOP2B","{'PRKCA': 12434, 'TOP2A': inf, 'TOP2B': inf}",12434.0,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_0218,357,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Mitoxantrone (dihydrochloride),CVCL_1239,210,"PRKCA,TOP2A,TOP2B","{'PRKCA': inf, 'TOP2A': inf, 'TOP2B': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0023,21,"NTRK1,NTRK2,NTRK3","{'NTRK1': 4126, 'NTRK2': inf, 'NTRK3': inf}",4126.0,0,0,0,0
Larotrectinib,CVCL_1693,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_1517,12,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_1056,18,"NTRK1,NTRK2,NTRK3","{'NTRK1': 646, 'NTRK2': inf, 'NTRK3': 1616}",646.0,0,0,0,0
Larotrectinib,CVCL_1094,15,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0332,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0546,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': 939, 'NTRK2': inf, 'NTRK3': inf}",939.0,0,0,0,0
Larotrectinib,CVCL_C466,12,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0334,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0504,9,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_1098,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_1381,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0179,6,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': inf}",inf,0,0,0,0
Larotrectinib,CVCL_0218,3,"NTRK1,NTRK2,NTRK3","{'NTRK1': inf, 'NTRK2': inf, 'NTRK3': 481}",481.0,0,0,0,0
Radotinib,CVCL_1517,18,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_0179,7,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_1056,13,ABL1,{'ABL1': 6730},6730.0,0,0,0,0
Radotinib,CVCL_0504,5,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_1094,11,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_1693,10,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_0023,23,ABL1,{'ABL1': inf},inf,0,0,0,0
Radotinib,CVCL_0218,3,ABL1,{'ABL1': inf},inf,0,0,0,0
