drug,cell_line_id,n_cells,target_genes,gene_ranks,n_in_top5,n_in_top10,n_in_top50,n_in_top100,best_rank
Sulfisoxazole,CVCL_1731,88,"EDNRA,EDNRB","{'EDNRA': 9321, 'EDNRB': 5040}",0,0,0,0,5040
Sulfisoxazole,CVCL_1239,70,"EDNRA,EDNRB","{'EDNRA': 4700, 'EDNRB': 7880}",0,0,0,0,4700
Sulfisoxazole,CVCL_0152,126,"EDNRA,EDNRB","{'EDNRA': 17015, 'EDNRB': 6739}",0,0,0,0,6739
Sulfisoxazole,CVCL_0099,74,"EDNRA,EDNRB","{'EDNRA': 15526, 'EDNRB': 2653}",0,0,0,0,2653
Sulfisoxazole,CVCL_0179,72,"EDNRA,EDNRB","{'EDNRA': 9830, 'EDNRB': 15114}",0,0,0,0,9830
Sulfisoxazole,CVCL_0546,72,"EDNRA,EDNRB","{'EDNRA': 15323, 'EDNRB': 16846}",0,0,0,0,15323
Sulfisoxazole,CVCL_0504,80,"EDNRA,EDNRB","{'EDNRA': 1195, 'EDNRB': 5801}",0,0,0,0,1195
Sulfisoxazole,CVCL_1097,144,"EDNRA,EDNRB","{'EDNRA': 9038, 'EDNRB': 9610}",0,0,0,0,9038
Sulfisoxazole,CVCL_1125,4,"EDNRA,EDNRB","{'EDNRA': 3039, 'EDNRB': 13776}",0,0,0,0,3039
Sulfisoxazole,CVCL_1094,128,"EDNRA,EDNRB","{'EDNRA': 17508, 'EDNRB': 3082}",0,0,0,0,3082
Sulfisoxazole,CVCL_C466,102,"EDNRA,EDNRB","{'EDNRA': 7812, 'EDNRB': 6358}",0,0,0,0,6358
Sulfisoxazole,CVCL_1517,172,"EDNRA,EDNRB","{'EDNRA': 13428, 'EDNRB': 7902}",0,0,0,0,7902
Sulfisoxazole,CVCL_1056,164,"EDNRA,EDNRB","{'EDNRA': 3220, 'EDNRB': 4132}",0,0,0,0,3220
Sulfisoxazole,CVCL_0332,110,"EDNRA,EDNRB","{'EDNRA': 5784, 'EDNRB': 10744}",0,0,0,0,5784
Sulfisoxazole,CVCL_1098,74,"EDNRA,EDNRB","{'EDNRA': 14282, 'EDNRB': 6397}",0,0,0,0,6397
Sulfisoxazole,CVCL_1693,46,"EDNRA,EDNRB","{'EDNRA': 17087, 'EDNRB': 3060}",0,0,0,0,3060
Sulfisoxazole,CVCL_0218,42,"EDNRA,EDNRB","{'EDNRA': 14906, 'EDNRB': 16640}",0,0,0,0,14906
Sulfisoxazole,CVCL_0334,24,"EDNRA,EDNRB","{'EDNRA': 5802, 'EDNRB': 3043}",0,0,0,0,3043
Sulfisoxazole,CVCL_1716,12,"EDNRA,EDNRB","{'EDNRA': 5496, 'EDNRB': 12822}",0,0,0,0,5496
Temsirolimus,CVCL_1635,1127,MTOR,{'MTOR': 710},0,0,0,0,710
Temsirolimus,CVCL_0292,436,MTOR,{'MTOR': 2482},0,0,0,0,2482
Temsirolimus,CVCL_1717,1475,MTOR,{'MTOR': 1401},0,0,0,0,1401
Temsirolimus,CVCL_0397,453,MTOR,{'MTOR': 7166},0,0,0,0,7166
Temsirolimus,CVCL_0366,1056,MTOR,{'MTOR': 3239},0,0,0,0,3239
Temsirolimus,CVCL_1547,1723,MTOR,{'MTOR': 2790},0,0,0,0,2790
Temsirolimus,CVCL_0480,2788,MTOR,{'MTOR': 10315},0,0,0,0,10315
Temsirolimus,CVCL_1715,133,MTOR,{'MTOR': 3696},0,0,0,0,3696
Temsirolimus,CVCL_0069,428,MTOR,{'MTOR': 3887},0,0,0,0,3887
Temsirolimus,CVCL_1550,1632,MTOR,{'MTOR': 2097},0,0,0,0,2097
Temsirolimus,CVCL_0428,402,MTOR,{'MTOR': 3397},0,0,0,0,3397
Temsirolimus,CVCL_1495,1325,MTOR,{'MTOR': 2959},0,0,0,0,2959
Temsirolimus,CVCL_0371,1738,MTOR,{'MTOR': 10563},0,0,0,0,10563
Temsirolimus,CVCL_1119,1313,MTOR,{'MTOR': 2437},0,0,0,0,2437
Temsirolimus,CVCL_0131,616,MTOR,{'MTOR': 5379},0,0,0,0,5379
Temsirolimus,CVCL_0359,98,MTOR,{'MTOR': 2745},0,0,0,0,2745
Temsirolimus,CVCL_1055,1355,MTOR,{'MTOR': 4103},0,0,0,0,4103
Temsirolimus,CVCL_0293,1203,MTOR,{'MTOR': 1746},0,0,0,0,1746
Temsirolimus,CVCL_1285,136,MTOR,{'MTOR': 9563},0,0,0,0,9563
Temsirolimus,CVCL_0320,4,MTOR,{'MTOR': 24450},0,0,0,0,24450
Temsirolimus,CVCL_0546,3,MTOR,{'MTOR': 24410},0,0,0,0,24410
Temsirolimus,CVCL_0459,129,MTOR,{'MTOR': 2609},0,0,0,0,2609
Temsirolimus,CVCL_0399,31,MTOR,{'MTOR': 24470},0,0,0,0,24470
Temsirolimus,CVCL_1724,121,MTOR,{'MTOR': 2646},0,0,0,0,2646
Temsirolimus,CVCL_1478,34,MTOR,{'MTOR': 24425},0,0,0,0,24425
Temsirolimus,CVCL_1577,110,MTOR,{'MTOR': 3665},0,0,0,0,3665
Temsirolimus,CVCL_0099,47,MTOR,{'MTOR': 24969},0,0,0,0,24969
Temsirolimus,CVCL_1531,35,MTOR,{'MTOR': 1831},0,0,0,0,1831
Temsirolimus,CVCL_0152,22,MTOR,{'MTOR': 2248},0,0,0,0,2248
Temsirolimus,CVCL_1239,10,MTOR,{'MTOR': 24883},0,0,0,0,24883
Temsirolimus,CVCL_1731,7,MTOR,{'MTOR': 24936},0,0,0,0,24936
Temsirolimus,CVCL_1716,1,MTOR,{'MTOR': 24295},0,0,0,0,24295
Temsirolimus,CVCL_1125,1,MTOR,{'MTOR': 24447},0,0,0,0,24447
Temsirolimus,CVCL_1097,2,MTOR,{'MTOR': 24395},0,0,0,0,24395
Temsirolimus,CVCL_1381,5,MTOR,{'MTOR': 24475},0,0,0,0,24475
Temsirolimus,CVCL_0179,1,MTOR,{'MTOR': 24289},0,0,0,0,24289
Terfenadine,CVCL_1547,1783,HRH1,{'HRH1': 7717},0,0,0,0,7717
Terfenadine,CVCL_1550,1793,HRH1,{'HRH1': 8112},0,0,0,0,8112
Terfenadine,CVCL_1635,1154,HRH1,{'HRH1': 9265},0,0,0,0,9265
Terfenadine,CVCL_0131,774,HRH1,{'HRH1': 9762},0,0,0,0,9762
Terfenadine,CVCL_0293,1395,HRH1,{'HRH1': 8253},0,0,0,0,8253
Terfenadine,CVCL_0428,305,HRH1,{'HRH1': 6757},0,0,0,0,6757
Terfenadine,CVCL_1717,1549,HRH1,{'HRH1': 11897},0,0,0,0,11897
Terfenadine,CVCL_0480,2493,HRH1,{'HRH1': 7780},0,0,0,0,7780
Terfenadine,CVCL_0371,1816,HRH1,{'HRH1': 8501},0,0,0,0,8501
Terfenadine,CVCL_0366,845,HRH1,{'HRH1': 8818},0,0,0,0,8818
Terfenadine,CVCL_1119,1366,HRH1,{'HRH1': 12104},0,0,0,0,12104
Terfenadine,CVCL_1055,1120,HRH1,{'HRH1': 10123},0,0,0,0,10123
Terfenadine,CVCL_1495,1214,HRH1,{'HRH1': 11020},0,0,0,0,11020
Terfenadine,CVCL_0359,84,HRH1,{'HRH1': 5925},0,0,0,0,5925
Terfenadine,CVCL_1577,105,HRH1,{'HRH1': 7358},0,0,0,0,7358
Terfenadine,CVCL_0459,201,HRH1,{'HRH1': 29844},0,0,0,0,29844
Terfenadine,CVCL_1715,140,HRH1,{'HRH1': 12331},0,0,0,0,12331
Terfenadine,CVCL_0152,33,HRH1,{'HRH1': 24909},0,0,0,0,24909
Terfenadine,CVCL_0397,528,HRH1,{'HRH1': 11787},0,0,0,0,11787
Terfenadine,CVCL_1724,107,HRH1,{'HRH1': 7261},0,0,0,0,7261
Terfenadine,CVCL_1285,150,HRH1,{'HRH1': 25280},0,0,0,0,25280
Terfenadine,CVCL_0399,90,HRH1,{'HRH1': 25549},0,0,0,0,25549
Terfenadine,CVCL_1125,2,HRH1,{'HRH1': 737},0,0,0,0,737
Terfenadine,CVCL_1478,41,HRH1,{'HRH1': 25303},0,0,0,0,25303
Terfenadine,CVCL_0292,458,HRH1,{'HRH1': 7277},0,0,0,0,7277
Terfenadine,CVCL_0099,29,HRH1,{'HRH1': 24954},0,0,0,0,24954
Terfenadine,CVCL_1531,25,HRH1,{'HRH1': 31127},0,0,0,0,31127
Terfenadine,CVCL_0069,351,HRH1,{'HRH1': 7578},0,0,0,0,7578
Terfenadine,CVCL_0320,4,HRH1,{'HRH1': 26995},0,0,0,0,26995
Terfenadine,CVCL_1056,5,HRH1,{'HRH1': 26941},0,0,0,0,26941
Terfenadine,CVCL_1097,4,HRH1,{'HRH1': 26957},0,0,0,0,26957
Terfenadine,CVCL_0023,1,HRH1,{'HRH1': 27554},0,0,0,0,27554
Terfenadine,CVCL_1239,7,HRH1,{'HRH1': 26911},0,0,0,0,26911
Terfenadine,CVCL_0546,2,HRH1,{'HRH1': 26907},0,0,0,0,26907
Terfenadine,CVCL_0179,5,HRH1,{'HRH1': 26832},0,0,0,0,26832
Terfenadine,CVCL_1731,9,HRH1,{'HRH1': 27247},0,0,0,0,27247
Terfenadine,CVCL_0504,4,HRH1,{'HRH1': 26825},0,0,0,0,26825
Terfenadine,CVCL_1381,5,HRH1,{'HRH1': 26815},0,0,0,0,26815
Terfenadine,CVCL_1716,2,HRH1,{'HRH1': 26858},0,0,0,0,26858
Terfenadine,CVCL_0332,1,HRH1,{'HRH1': 27494},0,0,0,0,27494
Thymol,CVCL_1495,871,TRPA1,{'TRPA1': 23429},0,0,0,0,23429
Thymol,CVCL_0428,294,TRPA1,{'TRPA1': 21601},0,0,0,0,21601
Thymol,CVCL_0397,411,TRPA1,{'TRPA1': 23088},0,0,0,0,23088
Thymol,CVCL_1055,1079,TRPA1,{'TRPA1': 22153},0,0,0,0,22153
Thymol,CVCL_1724,115,TRPA1,{'TRPA1': 17887},0,0,0,0,17887
Thymol,CVCL_1550,1451,TRPA1,{'TRPA1': 21274},0,0,0,0,21274
Thymol,CVCL_0480,1686,TRPA1,{'TRPA1': 18697},0,0,0,0,18697
Thymol,CVCL_0366,543,TRPA1,{'TRPA1': 14220},0,0,0,0,14220
Thymol,CVCL_1547,1106,TRPA1,{'TRPA1': 21504},0,0,0,0,21504
Thymol,CVCL_1635,827,TRPA1,{'TRPA1': 13883},0,0,0,0,13883
Thymol,CVCL_0131,684,TRPA1,{'TRPA1': 19002},0,0,0,0,19002
Thymol,CVCL_1717,1127,TRPA1,{'TRPA1': 14151},0,0,0,0,14151
Thymol,CVCL_0293,956,TRPA1,{'TRPA1': 22649},0,0,0,0,22649
Thymol,CVCL_0371,1433,TRPA1,{'TRPA1': 15762},0,0,0,0,15762
Thymol,CVCL_1577,75,TRPA1,{'TRPA1': 17159},0,0,0,0,17159
Thymol,CVCL_0069,360,TRPA1,{'TRPA1': 22975},0,0,0,0,22975
Thymol,CVCL_1119,1182,TRPA1,{'TRPA1': 24048},0,0,0,0,24048
Thymol,CVCL_0359,61,TRPA1,{'TRPA1': 17101},0,0,0,0,17101
Thymol,CVCL_1478,31,TRPA1,{'TRPA1': 10949},0,0,0,0,10949
Thymol,CVCL_1285,426,TRPA1,{'TRPA1': 18572},0,0,0,0,18572
Thymol,CVCL_0459,489,TRPA1,{'TRPA1': 21940},0,0,0,0,21940
Thymol,CVCL_0099,81,TRPA1,{'TRPA1': 19887},0,0,0,0,19887
Thymol,CVCL_1715,66,TRPA1,{'TRPA1': 16549},0,0,0,0,16549
Thymol,CVCL_0399,352,TRPA1,{'TRPA1': 19612},0,0,0,0,19612
Thymol,CVCL_0292,326,TRPA1,{'TRPA1': 21208},0,0,0,0,21208
Thymol,CVCL_0152,137,TRPA1,{'TRPA1': 14574},0,0,0,0,14574
Thymol,CVCL_0504,201,TRPA1,{'TRPA1': 12018},0,0,0,0,12018
Thymol,CVCL_1531,11,TRPA1,{'TRPA1': 9816},0,0,0,0,9816
Thymol,CVCL_1731,150,TRPA1,{'TRPA1': 14909},0,0,0,0,14909
Thymol,CVCL_0023,316,TRPA1,{'TRPA1': 18133},0,0,0,0,18133
Thymol,CVCL_1381,195,TRPA1,{'TRPA1': 12262},0,0,0,0,12262
Thymol,CVCL_0320,2,TRPA1,{'TRPA1': 8645},0,0,0,0,8645
Thymol,CVCL_1056,373,TRPA1,{'TRPA1': 23002},0,0,0,0,23002
Thymol,CVCL_1716,16,TRPA1,{'TRPA1': 14379},0,0,0,0,14379
Thymol,CVCL_1125,3,TRPA1,{'TRPA1': 8740},0,0,0,0,8740
Thymol,CVCL_0218,76,TRPA1,{'TRPA1': 19479},0,0,0,0,19479
Thymol,CVCL_1098,131,TRPA1,{'TRPA1': 20280},0,0,0,0,20280
Thymol,CVCL_1693,121,TRPA1,{'TRPA1': 20854},0,0,0,0,20854
Thymol,CVCL_1094,185,TRPA1,{'TRPA1': 17418},0,0,0,0,17418
Thymol,CVCL_C466,112,TRPA1,{'TRPA1': 15979},0,0,0,0,15979
Thymol,CVCL_1517,285,TRPA1,{'TRPA1': 21240},0,0,0,0,21240
Thymol,CVCL_0332,217,TRPA1,{'TRPA1': 20563},0,0,0,0,20563
Thymol,CVCL_0546,138,TRPA1,{'TRPA1': 16526},0,0,0,0,16526
Thymol,CVCL_1239,67,TRPA1,{'TRPA1': 14843},0,0,0,0,14843
Thymol,CVCL_0179,160,TRPA1,{'TRPA1': 5890},0,0,0,0,5890
Thymol,CVCL_1097,170,TRPA1,{'TRPA1': 18425},0,0,0,0,18425
Thymol,CVCL_0334,81,TRPA1,{'TRPA1': 1272},0,0,0,0,1272
Thymol,CVCL_0028,4,TRPA1,{'TRPA1': 8577},0,0,0,0,8577
Tofacitinib,CVCL_1635,2994,"JAK1,JAK2,JAK3","{'JAK1': 30301, 'JAK2': 15946, 'JAK3': 15138}",0,0,0,0,15138
Tofacitinib,CVCL_0480,6276,"JAK1,JAK2,JAK3","{'JAK1': 17422, 'JAK2': 24889, 'JAK3': 11069}",0,0,0,0,11069
Tofacitinib,CVCL_0359,93,"JAK1,JAK2,JAK3","{'JAK1': 8791, 'JAK2': 16649, 'JAK3': 13276}",0,0,0,0,8791
Tofacitinib,CVCL_0293,3882,"JAK1,JAK2,JAK3","{'JAK1': 31367, 'JAK2': 22109, 'JAK3': 15369}",0,0,0,0,15369
Tofacitinib,CVCL_0371,5370,"JAK1,JAK2,JAK3","{'JAK1': 25852, 'JAK2': 15123, 'JAK3': 13148}",0,0,0,0,13148
Tofacitinib,CVCL_1715,438,"JAK1,JAK2,JAK3","{'JAK1': 28636, 'JAK2': 18074, 'JAK3': 20909}",0,0,0,0,18074
Tofacitinib,CVCL_0397,2016,"JAK1,JAK2,JAK3","{'JAK1': 31153, 'JAK2': 23120, 'JAK3': 12301}",0,0,0,0,12301
Tofacitinib,CVCL_1717,4080,"JAK1,JAK2,JAK3","{'JAK1': 26077, 'JAK2': 16532, 'JAK3': 13738}",0,0,0,0,13738
Tofacitinib,CVCL_1495,3564,"JAK1,JAK2,JAK3","{'JAK1': 28269, 'JAK2': 22862, 'JAK3': 12632}",0,0,0,0,12632
Tofacitinib,CVCL_0069,1035,"JAK1,JAK2,JAK3","{'JAK1': 14818, 'JAK2': 19777, 'JAK3': 21511}",0,0,0,0,14818
Tofacitinib,CVCL_0366,1794,"JAK1,JAK2,JAK3","{'JAK1': 31460, 'JAK2': 20291, 'JAK3': 14246}",0,0,0,0,14246
Tofacitinib,CVCL_1119,3108,"JAK1,JAK2,JAK3","{'JAK1': 16936, 'JAK2': 24004, 'JAK3': 12007}",0,0,0,0,12007
Tofacitinib,CVCL_1550,4317,"JAK1,JAK2,JAK3","{'JAK1': 26046, 'JAK2': 18005, 'JAK3': 15246}",0,0,0,0,15246
Tofacitinib,CVCL_0428,759,"JAK1,JAK2,JAK3","{'JAK1': 27113, 'JAK2': 18623, 'JAK3': 21507}",0,0,0,0,18623
Tofacitinib,CVCL_1285,1134,"JAK1,JAK2,JAK3","{'JAK1': 29050, 'JAK2': 18007, 'JAK3': 13025}",0,0,0,0,13025
Tofacitinib,CVCL_0131,1998,"JAK1,JAK2,JAK3","{'JAK1': 29145, 'JAK2': 18500, 'JAK3': 14499}",0,0,0,0,14499
Tofacitinib,CVCL_1055,2034,"JAK1,JAK2,JAK3","{'JAK1': 28143, 'JAK2': 19910, 'JAK3': 15044}",0,0,0,0,15044
Tofacitinib,CVCL_1724,387,"JAK1,JAK2,JAK3","{'JAK1': 12630, 'JAK2': 17443, 'JAK3': 19023}",0,0,0,0,12630
Tofacitinib,CVCL_1547,3504,"JAK1,JAK2,JAK3","{'JAK1': 30391, 'JAK2': 23132, 'JAK3': 12306}",0,0,0,0,12306
Tofacitinib,CVCL_0099,210,"JAK1,JAK2,JAK3","{'JAK1': 10735, 'JAK2': 18278, 'JAK3': 14834}",0,0,0,0,10735
Tofacitinib,CVCL_0292,1221,"JAK1,JAK2,JAK3","{'JAK1': 28215, 'JAK2': 19033, 'JAK3': 11668}",0,0,0,0,11668
Tofacitinib,CVCL_0459,1377,"JAK1,JAK2,JAK3","{'JAK1': 30991, 'JAK2': 19886, 'JAK3': 22993}",0,0,0,0,19886
Tofacitinib,CVCL_1531,93,"JAK1,JAK2,JAK3","{'JAK1': 8927, 'JAK2': 16998, 'JAK3': 13619}",0,0,0,0,8927
Tofacitinib,CVCL_0152,309,"JAK1,JAK2,JAK3","{'JAK1': 10492, 'JAK2': 16004, 'JAK3': 13036}",0,0,0,0,10492
Tofacitinib,CVCL_0179,342,"JAK1,JAK2,JAK3","{'JAK1': 13632, 'JAK2': 13866, 'JAK3': 11056}",0,0,0,0,11056
Tofacitinib,CVCL_1239,264,"JAK1,JAK2,JAK3","{'JAK1': 14066, 'JAK2': 16137, 'JAK3': 16356}",0,0,0,0,14066
Tofacitinib,CVCL_0399,891,"JAK1,JAK2,JAK3","{'JAK1': 15677, 'JAK2': 18189, 'JAK3': 16659}",0,0,0,0,15677
Tofacitinib,CVCL_1577,159,"JAK1,JAK2,JAK3","{'JAK1': 28877, 'JAK2': 17791, 'JAK3': 20594}",0,0,0,0,17791
Tofacitinib,CVCL_0320,6,"JAK1,JAK2,JAK3","{'JAK1': 2407, 'JAK2': 11502, 'JAK3': 9852}",0,0,0,0,2407
Tofacitinib,CVCL_1478,84,"JAK1,JAK2,JAK3","{'JAK1': 9314, 'JAK2': 12838, 'JAK3': 10402}",0,0,0,0,9314
Tofacitinib,CVCL_1716,42,"JAK1,JAK2,JAK3","{'JAK1': 5427, 'JAK2': 12551, 'JAK3': 9857}",0,0,0,0,5427
Tofacitinib,CVCL_0546,237,"JAK1,JAK2,JAK3","{'JAK1': 11673, 'JAK2': 15228, 'JAK3': 13158}",0,0,0,0,11673
Tofacitinib,CVCL_0023,735,"JAK1,JAK2,JAK3","{'JAK1': 27992, 'JAK2': 21261, 'JAK3': 19179}",0,0,0,0,19179
Tofacitinib,CVCL_1125,6,"JAK1,JAK2,JAK3","{'JAK1': 2194, 'JAK2': 8855, 'JAK3': 9893}",0,0,0,0,2194
Tofacitinib,CVCL_1731,438,"JAK1,JAK2,JAK3","{'JAK1': 27240, 'JAK2': 18708, 'JAK3': 21258}",0,0,0,0,18708
Tofacitinib,CVCL_C466,573,"JAK1,JAK2,JAK3","{'JAK1': 27822, 'JAK2': 21208, 'JAK3': 10568}",0,0,0,0,10568
Tofacitinib,CVCL_1517,654,"JAK1,JAK2,JAK3","{'JAK1': 27576, 'JAK2': 20305, 'JAK3': 12744}",0,0,0,0,12744
Tofacitinib,CVCL_1094,384,"JAK1,JAK2,JAK3","{'JAK1': 28020, 'JAK2': 16450, 'JAK3': 11197}",0,0,0,0,11197
Tofacitinib,CVCL_1098,363,"JAK1,JAK2,JAK3","{'JAK1': 13801, 'JAK2': 15584, 'JAK3': 16418}",0,0,0,0,13801
Tofacitinib,CVCL_1097,498,"JAK1,JAK2,JAK3","{'JAK1': 28891, 'JAK2': 17078, 'JAK3': 12113}",0,0,0,0,12113
Tofacitinib,CVCL_0332,456,"JAK1,JAK2,JAK3","{'JAK1': 28266, 'JAK2': 19826, 'JAK3': 11235}",0,0,0,0,11235
Tofacitinib,CVCL_0334,213,"JAK1,JAK2,JAK3","{'JAK1': 16432, 'JAK2': 14132, 'JAK3': 11275}",0,0,0,0,11275
Tofacitinib,CVCL_0504,342,"JAK1,JAK2,JAK3","{'JAK1': 11746, 'JAK2': 11596, 'JAK3': 16579}",0,0,0,0,11596
Tofacitinib,CVCL_1056,735,"JAK1,JAK2,JAK3","{'JAK1': 27547, 'JAK2': 18409, 'JAK3': 14808}",0,0,0,0,14808
Tofacitinib,CVCL_0218,111,"JAK1,JAK2,JAK3","{'JAK1': 15998, 'JAK2': 11989, 'JAK3': 8244}",0,0,0,0,8244
Tofacitinib,CVCL_1381,240,"JAK1,JAK2,JAK3","{'JAK1': 16669, 'JAK2': 12348, 'JAK3': 11553}",0,0,0,0,11553
Tofacitinib,CVCL_1693,231,"JAK1,JAK2,JAK3","{'JAK1': 27759, 'JAK2': 17282, 'JAK3': 6184}",0,0,0,0,6184
Tofacitinib,CVCL_0028,3,"JAK1,JAK2,JAK3","{'JAK1': 1979, 'JAK2': 8777, 'JAK3': 9588}",0,0,0,0,1979
Tofacitinib (citrate),CVCL_1547,4311,"JAK1,JAK2,JAK3","{'JAK1': 30105, 'JAK2': 21796, 'JAK3': 14875}",0,0,0,0,14875
Tofacitinib (citrate),CVCL_0480,6357,"JAK1,JAK2,JAK3","{'JAK1': 19331, 'JAK2': 24931, 'JAK3': 13405}",0,0,0,0,13405
Tofacitinib (citrate),CVCL_1119,3762,"JAK1,JAK2,JAK3","{'JAK1': 16434, 'JAK2': 23981, 'JAK3': 13144}",0,0,0,0,13144
Tofacitinib (citrate),CVCL_0131,1449,"JAK1,JAK2,JAK3","{'JAK1': 28066, 'JAK2': 17872, 'JAK3': 14860}",0,0,0,0,14860
Tofacitinib (citrate),CVCL_0371,4611,"JAK1,JAK2,JAK3","{'JAK1': 26566, 'JAK2': 16154, 'JAK3': 14224}",0,0,0,0,14224
Tofacitinib (citrate),CVCL_0293,3228,"JAK1,JAK2,JAK3","{'JAK1': 31069, 'JAK2': 20706, 'JAK3': 15122}",0,0,0,0,15122
Tofacitinib (citrate),CVCL_1577,261,"JAK1,JAK2,JAK3","{'JAK1': 27106, 'JAK2': 18861, 'JAK3': 10643}",0,0,0,0,10643
Tofacitinib (citrate),CVCL_1055,3546,"JAK1,JAK2,JAK3","{'JAK1': 25899, 'JAK2': 25280, 'JAK3': 13096}",0,0,0,0,13096
Tofacitinib (citrate),CVCL_1495,3087,"JAK1,JAK2,JAK3","{'JAK1': 17245, 'JAK2': 22838, 'JAK3': 13060}",0,0,0,0,13060
Tofacitinib (citrate),CVCL_1724,354,"JAK1,JAK2,JAK3","{'JAK1': 12834, 'JAK2': 17219, 'JAK3': 10221}",0,0,0,0,10221
Tofacitinib (citrate),CVCL_1550,4950,"JAK1,JAK2,JAK3","{'JAK1': 19382, 'JAK2': 15453, 'JAK3': 15362}",0,0,0,0,15362
Tofacitinib (citrate),CVCL_0359,84,"JAK1,JAK2,JAK3","{'JAK1': 10128, 'JAK2': 13073, 'JAK3': 10709}",0,0,0,0,10128
Tofacitinib (citrate),CVCL_1635,3273,"JAK1,JAK2,JAK3","{'JAK1': 25839, 'JAK2': 17226, 'JAK3': 12920}",0,0,0,0,12920
Tofacitinib (citrate),CVCL_0366,1488,"JAK1,JAK2,JAK3","{'JAK1': 18275, 'JAK2': 19919, 'JAK3': 18598}",0,0,0,0,18275
Tofacitinib (citrate),CVCL_0397,1080,"JAK1,JAK2,JAK3","{'JAK1': 30834, 'JAK2': 19574, 'JAK3': 14364}",0,0,0,0,14364
Tofacitinib (citrate),CVCL_0069,837,"JAK1,JAK2,JAK3","{'JAK1': 27080, 'JAK2': 12927, 'JAK3': 21578}",0,0,0,0,12927
Tofacitinib (citrate),CVCL_1717,3954,"JAK1,JAK2,JAK3","{'JAK1': 17471, 'JAK2': 21729, 'JAK3': 13589}",0,0,0,0,13589
Tofacitinib (citrate),CVCL_0292,1533,"JAK1,JAK2,JAK3","{'JAK1': 16559, 'JAK2': 18993, 'JAK3': 11623}",0,0,0,0,11623
Tofacitinib (citrate),CVCL_0428,783,"JAK1,JAK2,JAK3","{'JAK1': 27489, 'JAK2': 18339, 'JAK3': 21654}",0,0,0,0,18339
Tofacitinib (citrate),CVCL_1285,1071,"JAK1,JAK2,JAK3","{'JAK1': 28306, 'JAK2': 19550, 'JAK3': 12228}",0,0,0,0,12228
Tofacitinib (citrate),CVCL_0459,1158,"JAK1,JAK2,JAK3","{'JAK1': 30903, 'JAK2': 19477, 'JAK3': 22613}",0,0,0,0,19477
Tofacitinib (citrate),CVCL_1715,255,"JAK1,JAK2,JAK3","{'JAK1': 28800, 'JAK2': 17631, 'JAK3': 7106}",0,0,0,0,7106
Tofacitinib (citrate),CVCL_1478,63,"JAK1,JAK2,JAK3","{'JAK1': 9026, 'JAK2': 12511, 'JAK3': 9760}",0,0,0,0,9026
Tofacitinib (citrate),CVCL_0152,354,"JAK1,JAK2,JAK3","{'JAK1': 16867, 'JAK2': 10608, 'JAK3': 16746}",0,0,0,0,10608
Tofacitinib (citrate),CVCL_0399,864,"JAK1,JAK2,JAK3","{'JAK1': 15576, 'JAK2': 17600, 'JAK3': 13384}",0,0,0,0,13384
Tofacitinib (citrate),CVCL_0099,246,"JAK1,JAK2,JAK3","{'JAK1': 17419, 'JAK2': 16813, 'JAK3': 15896}",0,0,0,0,15896
Tofacitinib (citrate),CVCL_1531,87,"JAK1,JAK2,JAK3","{'JAK1': 10421, 'JAK2': 13925, 'JAK3': 12101}",0,0,0,0,10421
Tofacitinib (citrate),CVCL_0023,666,"JAK1,JAK2,JAK3","{'JAK1': 10138, 'JAK2': 17408, 'JAK3': 17928}",0,0,0,0,10138
Tofacitinib (citrate),CVCL_0546,243,"JAK1,JAK2,JAK3","{'JAK1': 11782, 'JAK2': 15257, 'JAK3': 13114}",0,0,0,0,11782
Tofacitinib (citrate),CVCL_0320,3,"JAK1,JAK2,JAK3","{'JAK1': 1006, 'JAK2': 8793, 'JAK3': 9839}",0,0,0,0,1006
Tofacitinib (citrate),CVCL_1097,531,"JAK1,JAK2,JAK3","{'JAK1': 28880, 'JAK2': 16928, 'JAK3': 20852}",0,0,0,0,16928
Tofacitinib (citrate),CVCL_0504,411,"JAK1,JAK2,JAK3","{'JAK1': 11749, 'JAK2': 11500, 'JAK3': 10448}",0,0,0,0,10448
Tofacitinib (citrate),CVCL_1381,369,"JAK1,JAK2,JAK3","{'JAK1': 28889, 'JAK2': 17520, 'JAK3': 20469}",0,0,0,0,17520
Tofacitinib (citrate),CVCL_1098,303,"JAK1,JAK2,JAK3","{'JAK1': 27754, 'JAK2': 17178, 'JAK3': 20273}",0,0,0,0,17178
Tofacitinib (citrate),CVCL_0332,450,"JAK1,JAK2,JAK3","{'JAK1': 27788, 'JAK2': 17208, 'JAK3': 8873}",0,0,0,0,8873
Tofacitinib (citrate),CVCL_1517,645,"JAK1,JAK2,JAK3","{'JAK1': 28908, 'JAK2': 17865, 'JAK3': 21451}",0,0,0,0,17865
Tofacitinib (citrate),CVCL_C466,426,"JAK1,JAK2,JAK3","{'JAK1': 28921, 'JAK2': 17563, 'JAK3': 20587}",0,0,0,0,17563
Tofacitinib (citrate),CVCL_1239,216,"JAK1,JAK2,JAK3","{'JAK1': 11736, 'JAK2': 15346, 'JAK3': 16116}",0,0,0,0,11736
Tofacitinib (citrate),CVCL_1094,492,"JAK1,JAK2,JAK3","{'JAK1': 28045, 'JAK2': 16669, 'JAK3': 13295}",0,0,0,0,13295
