target_gene,batch,cell_n
TMBIM6,Flex_1_04,8
TMBIM6,Flex_1_05,11
TMBIM6,Flex_1_06,10
TMBIM6,Flex_1_07,6
TMBIM6,Flex_1_08,10
TMBIM6,Flex_1_09,7
TMBIM6,Flex_1_10,10
TMBIM6,Flex_1_11,6
TMBIM6,Flex_1_12,6
TMBIM6,Flex_1_13,11
TMBIM6,Flex_1_14,11
TMBIM6,Flex_1_15,12
TMBIM6,Flex_1_16,13
TMBIM6,Flex_2_01,9
TMBIM6,Flex_2_02,10
TMBIM6,Flex_2_03,9
TMBIM6,Flex_2_04,7
TMBIM6,Flex_2_05,13
TMBIM6,Flex_2_06,5
TMBIM6,Flex_2_07,5
TMBIM6,Flex_2_08,5
TMBIM6,Flex_2_09,13
TMBIM6,Flex_2_10,8
TMBIM6,Flex_2_11,12
TMBIM6,Flex_2_12,10
TMBIM6,Flex_2_13,9
TMBIM6,Flex_2_14,15
TMBIM6,Flex_2_15,11
TMBIM6,Flex_2_16,15
TMBIM6,Flex_3_01,10
TMBIM6,Flex_3_02,17
TMBIM6,Flex_3_03,19
TMBIM6,Flex_3_04,12
TMBIM6,Flex_3_05,13
TMBIM6,Flex_3_06,12
TMBIM6,Flex_3_07,14
TMBIM6,Flex_3_08,6
TMBIM6,Flex_3_09,7
TMBIM6,Flex_3_10,11
TMBIM6,Flex_3_11,13
TMBIM6,Flex_3_12,7
TMBIM6,Flex_3_13,12
TMBIM6,Flex_3_14,13
TMBIM6,Flex_3_15,15
TMBIM6,Flex_3_16,12
TMSB4X,Flex_1_01,88
TMSB4X,Flex_1_02,109
TMSB4X,Flex_1_03,106
TMSB4X,Flex_1_04,99
TMSB4X,Flex_1_05,91
TMSB4X,Flex_1_06,102
TMSB4X,Flex_1_07,117
TMSB4X,Flex_1_08,90
TMSB4X,Flex_1_09,99
TMSB4X,Flex_1_10,86
TMSB4X,Flex_1_11,92
TMSB4X,Flex_1_12,111
TMSB4X,Flex_1_13,108
TMSB4X,Flex_1_14,101
TMSB4X,Flex_1_15,110
TMSB4X,Flex_1_16,84
TMSB4X,Flex_2_01,95
TMSB4X,Flex_2_02,103
TMSB4X,Flex_2_03,113
TMSB4X,Flex_2_04,99
TMSB4X,Flex_2_05,91
TMSB4X,Flex_2_06,84
TMSB4X,Flex_2_07,89
TMSB4X,Flex_2_08,112
TMSB4X,Flex_2_09,99
TMSB4X,Flex_2_10,115
TMSB4X,Flex_2_11,100
TMSB4X,Flex_2_12,74
TMSB4X,Flex_2_13,107
TMSB4X,Flex_2_14,84
TMSB4X,Flex_2_15,118
TMSB4X,Flex_2_16,115
TMSB4X,Flex_3_01,102
TMSB4X,Flex_3_02,86
TMSB4X,Flex_3_03,90
TMSB4X,Flex_3_04,110
TMSB4X,Flex_3_05,97
TMSB4X,Flex_3_06,87
TMSB4X,Flex_3_07,93
TMSB4X,Flex_3_08,121
TMSB4X,Flex_3_09,86
TMSB4X,Flex_3_10,120
TMSB4X,Flex_3_11,110
TMSB4X,Flex_3_12,91
TMSB4X,Flex_3_13,104
TMSB4X,Flex_3_14,86
TMSB4X,Flex_3_15,95
TMSB4X,Flex_3_16,91
TMSB10,Flex_1_01,18
TMSB10,Flex_1_02,11
TMSB10,Flex_1_03,17
TMSB10,Flex_1_04,22
TMSB10,Flex_1_05,10
TMSB10,Flex_1_06,23
TMSB10,Flex_1_07,16
TMSB10,Flex_1_08,20
TMSB10,Flex_1_09,23
TMSB10,Flex_1_10,15
TMSB10,Flex_1_11,18
TMSB10,Flex_1_12,16
TMSB10,Flex_1_13,36
TMSB10,Flex_1_14,13
TMSB10,Flex_1_15,11
TMSB10,Flex_1_16,13
TMSB10,Flex_2_01,13
TMSB10,Flex_2_02,20
TMSB10,Flex_2_03,11
TMSB10,Flex_2_04,17
TMSB10,Flex_2_05,23
TMSB10,Flex_2_06,21
TMSB10,Flex_2_07,21
TMSB10,Flex_2_08,16
TMSB10,Flex_2_09,20
TMSB10,Flex_2_10,16
TMSB10,Flex_2_11,18
TMSB10,Flex_2_12,17
TMSB10,Flex_2_13,15
TMSB10,Flex_2_14,21
TMSB10,Flex_2_15,19
TMSB10,Flex_2_16,17
TMSB10,Flex_3_01,20
TMSB10,Flex_3_02,17
TMSB10,Flex_3_03,19
TMSB10,Flex_3_04,18
TMSB10,Flex_3_05,14
TMSB10,Flex_3_06,28
TMSB10,Flex_3_07,25
TMSB10,Flex_3_08,18
TMSB10,Flex_3_09,23
TMSB10,Flex_3_10,15
TMSB10,Flex_3_11,18
TMSB10,Flex_3_12,17
TMSB10,Flex_3_13,17
TMSB10,Flex_3_14,15
TMSB10,Flex_3_15,21
TMSB10,Flex_3_16,20
TRAM2,Flex_1_01,42
TRAM2,Flex_1_02,24
TRAM2,Flex_1_03,30
TRAM2,Flex_1_04,30
TRAM2,Flex_1_05,45
TRAM2,Flex_1_06,44
TRAM2,Flex_1_07,25
TRAM2,Flex_1_08,38
TRAM2,Flex_1_09,29
TRAM2,Flex_1_10,40
TRAM2,Flex_1_11,25
TRAM2,Flex_1_12,35
TRAM2,Flex_1_13,37
TRAM2,Flex_1_14,41
TRAM2,Flex_1_15,29
TRAM2,Flex_1_16,30
TRAM2,Flex_2_01,44
TRAM2,Flex_2_02,30
TRAM2,Flex_2_03,37
TRAM2,Flex_2_04,27
TRAM2,Flex_2_05,31
TRAM2,Flex_2_06,37
TRAM2,Flex_2_07,29
TRAM2,Flex_2_08,35
TRAM2,Flex_2_09,37
TRAM2,Flex_2_10,47
TRAM2,Flex_2_11,50
TRAM2,Flex_2_12,46
TRAM2,Flex_2_13,30
TRAM2,Flex_2_14,42
TRAM2,Flex_2_15,42
TRAM2,Flex_2_16,35
TRAM2,Flex_3_01,29
TRAM2,Flex_3_02,52
TRAM2,Flex_3_03,30
TRAM2,Flex_3_04,40
TRAM2,Flex_3_05,40
TRAM2,Flex_3_06,27
TRAM2,Flex_3_07,46
TRAM2,Flex_3_08,39
TRAM2,Flex_3_09,28
TRAM2,Flex_3_10,35
TRAM2,Flex_3_11,51
TRAM2,Flex_3_12,45
TRAM2,Flex_3_13,38
TRAM2,Flex_3_14,35
TRAM2,Flex_3_15,33
TRAM2,Flex_3_16,45
TRAPPC6A,Flex_1_01,12
TRAPPC6A,Flex_1_02,19
TRAPPC6A,Flex_1_03,10
TRAPPC6A,Flex_1_04,8
TRAPPC6A,Flex_1_05,12
TRAPPC6A,Flex_1_06,16
TRAPPC6A,Flex_1_07,13
TRAPPC6A,Flex_1_08,8
TRAPPC6A,Flex_1_09,9
TRAPPC6A,Flex_1_10,16
TRAPPC6A,Flex_1_11,12
TRAPPC6A,Flex_1_12,8
TRAPPC6A,Flex_1_13,14
TRAPPC6A,Flex_1_14,15
TRAPPC6A,Flex_1_15,17
TRAPPC6A,Flex_1_16,17
TRAPPC6A,Flex_2_01,11
TRAPPC6A,Flex_2_02,17
TRAPPC6A,Flex_2_03,12
TRAPPC6A,Flex_2_04,14
TRAPPC6A,Flex_2_05,10
TRAPPC6A,Flex_2_06,10
TRAPPC6A,Flex_2_07,12
TRAPPC6A,Flex_2_08,10
TRAPPC6A,Flex_2_09,10
TRAPPC6A,Flex_2_10,10
TRAPPC6A,Flex_2_11,4
TRAPPC6A,Flex_2_12,5
TRAPPC6A,Flex_2_13,10
TRAPPC6A,Flex_2_14,14
TRAPPC6A,Flex_2_15,17
TRAPPC6A,Flex_2_16,9
TRAPPC6A,Flex_3_01,14
TRAPPC6A,Flex_3_02,10
TRAPPC6A,Flex_3_03,17
TRAPPC6A,Flex_3_04,9
TRAPPC6A,Flex_3_05,11
TRAPPC6A,Flex_3_06,16
TRAPPC6A,Flex_3_07,15
TRAPPC6A,Flex_3_08,14
TRAPPC6A,Flex_3_09,12
TRAPPC6A,Flex_3_10,8
TRAPPC6A,Flex_3_11,17
TRAPPC6A,Flex_3_12,8
TRAPPC6A,Flex_3_13,18
TRAPPC6A,Flex_3_14,12
TRAPPC6A,Flex_3_15,10
TRAPPC6A,Flex_3_16,17
TSC22D4,Flex_1_01,34
TSC22D4,Flex_1_02,41
TSC22D4,Flex_1_03,46
TSC22D4,Flex_1_04,36
TSC22D4,Flex_1_05,31
TSC22D4,Flex_1_06,30
TSC22D4,Flex_1_07,44
TSC22D4,Flex_1_08,36
TSC22D4,Flex_1_09,43
TSC22D4,Flex_1_10,40
TSC22D4,Flex_1_11,38
TSC22D4,Flex_1_12,48
TSC22D4,Flex_1_13,40
TSC22D4,Flex_1_14,42
TSC22D4,Flex_1_15,42
TSC22D4,Flex_1_16,40
TSC22D4,Flex_2_01,33
TSC22D4,Flex_2_02,41
TSC22D4,Flex_2_03,43
TSC22D4,Flex_2_04,45
TSC22D4,Flex_2_05,48
TSC22D4,Flex_2_06,31
TSC22D4,Flex_2_07,32
TSC22D4,Flex_2_08,32
TSC22D4,Flex_2_09,25
TSC22D4,Flex_2_10,44
TSC22D4,Flex_2_11,40
TSC22D4,Flex_2_12,42
TSC22D4,Flex_2_13,44
TSC22D4,Flex_2_14,49
TSC22D4,Flex_2_15,38
TSC22D4,Flex_2_16,35
TSC22D4,Flex_3_01,52
TSC22D4,Flex_3_02,43
TSC22D4,Flex_3_03,48
TSC22D4,Flex_3_04,54
TSC22D4,Flex_3_05,31
TSC22D4,Flex_3_06,51
TSC22D4,Flex_3_07,32
TSC22D4,Flex_3_08,55
TSC22D4,Flex_3_09,40
TSC22D4,Flex_3_10,43
TSC22D4,Flex_3_11,51
TSC22D4,Flex_3_12,40
TSC22D4,Flex_3_13,47
TSC22D4,Flex_3_14,30
TSC22D4,Flex_3_15,48
TSC22D4,Flex_3_16,52
TWF2,Flex_1_01,19
TWF2,Flex_1_02,23
TWF2,Flex_1_03,23
TWF2,Flex_1_04,20
TWF2,Flex_1_05,12
TWF2,Flex_1_06,13
TWF2,Flex_1_07,26
TWF2,Flex_1_08,14
TWF2,Flex_1_09,15
TWF2,Flex_1_10,19
TWF2,Flex_1_11,28
TWF2,Flex_1_12,25
TWF2,Flex_1_13,17
TWF2,Flex_1_14,26
TWF2,Flex_1_15,26
TWF2,Flex_1_16,17
TWF2,Flex_2_01,21
TWF2,Flex_2_02,26
TWF2,Flex_2_03,20
TWF2,Flex_2_04,25
TWF2,Flex_2_05,15
TWF2,Flex_2_06,20
TWF2,Flex_2_07,19
TWF2,Flex_2_08,23
TWF2,Flex_2_09,19
TWF2,Flex_2_10,13
TWF2,Flex_2_11,30
TWF2,Flex_2_12,15
TWF2,Flex_2_13,19
TWF2,Flex_2_14,16
TWF2,Flex_2_15,21
TWF2,Flex_2_16,20
TWF2,Flex_3_01,28
TWF2,Flex_3_02,24
TWF2,Flex_3_03,13
TWF2,Flex_3_04,26
TWF2,Flex_3_05,20
TWF2,Flex_3_06,21
TWF2,Flex_3_07,14
TWF2,Flex_3_08,21
TWF2,Flex_3_09,18
TWF2,Flex_3_10,31
TWF2,Flex_3_11,24
TWF2,Flex_3_12,33
TWF2,Flex_3_13,22
TWF2,Flex_3_14,20
TWF2,Flex_3_15,23
TWF2,Flex_3_16,25
TXNDC9,Flex_1_01,10
TXNDC9,Flex_1_02,13
TXNDC9,Flex_1_03,6
TXNDC9,Flex_1_04,14
TXNDC9,Flex_1_05,11
TXNDC9,Flex_1_06,4
TXNDC9,Flex_1_07,6
TXNDC9,Flex_1_08,11
TXNDC9,Flex_1_09,7
TXNDC9,Flex_1_10,13
TXNDC9,Flex_1_11,10
TXNDC9,Flex_1_12,10
TXNDC9,Flex_1_13,12
TXNDC9,Flex_1_14,11
TXNDC9,Flex_1_15,11
TXNDC9,Flex_1_16,13
TXNDC9,Flex_2_01,6
TXNDC9,Flex_2_02,7
TXNDC9,Flex_2_03,12
TXNDC9,Flex_2_04,9
TXNDC9,Flex_2_05,10
TXNDC9,Flex_2_06,14
TXNDC9,Flex_2_07,9
TXNDC9,Flex_2_08,10
TXNDC9,Flex_2_09,12
TXNDC9,Flex_2_10,10
TXNDC9,Flex_2_11,8
TXNDC9,Flex_2_12,14
TXNDC9,Flex_2_13,13
TXNDC9,Flex_2_14,12
TXNDC9,Flex_2_15,12
TXNDC9,Flex_2_16,13
TXNDC9,Flex_3_01,13
TXNDC9,Flex_3_02,15
TXNDC9,Flex_3_03,10
TXNDC9,Flex_3_04,11
TXNDC9,Flex_3_05,9
TXNDC9,Flex_3_06,11
TXNDC9,Flex_3_07,7
TXNDC9,Flex_3_08,11
TXNDC9,Flex_3_09,8
TXNDC9,Flex_3_10,9
TXNDC9,Flex_3_11,10
TXNDC9,Flex_3_12,6
TXNDC9,Flex_3_13,14
TXNDC9,Flex_3_14,8
TXNDC9,Flex_3_15,23
TXNDC9,Flex_3_16,16
UBE3C,Flex_1_01,36
UBE3C,Flex_1_02,28
UBE3C,Flex_1_03,28
UBE3C,Flex_1_04,34
UBE3C,Flex_1_05,44
UBE3C,Flex_1_06,32
UBE3C,Flex_1_07,30
UBE3C,Flex_1_08,32
UBE3C,Flex_1_09,25
UBE3C,Flex_1_10,24
UBE3C,Flex_1_11,26
UBE3C,Flex_1_12,26
UBE3C,Flex_1_13,43
UBE3C,Flex_1_14,31
UBE3C,Flex_1_15,31
UBE3C,Flex_1_16,35
UBE3C,Flex_2_01,30
UBE3C,Flex_2_02,25
UBE3C,Flex_2_03,35
UBE3C,Flex_2_04,28
UBE3C,Flex_2_05,44
UBE3C,Flex_2_06,42
UBE3C,Flex_2_07,39
UBE3C,Flex_2_08,23
UBE3C,Flex_2_09,22
UBE3C,Flex_2_10,34
UBE3C,Flex_2_11,31
UBE3C,Flex_2_12,24
UBE3C,Flex_2_13,45
UBE3C,Flex_2_14,34
UBE3C,Flex_2_15,42
UBE3C,Flex_2_16,33
UBE3C,Flex_3_01,36
UBE3C,Flex_3_02,31
UBE3C,Flex_3_03,35
UBE3C,Flex_3_04,27
UBE3C,Flex_3_05,38
UBE3C,Flex_3_06,37
UBE3C,Flex_3_07,29
UBE3C,Flex_3_08,28
UBE3C,Flex_3_09,20
UBE3C,Flex_3_10,46
UBE3C,Flex_3_11,41
UBE3C,Flex_3_12,27
UBE3C,Flex_3_13,40
UBE3C,Flex_3_14,45
UBE3C,Flex_3_15,38
UBE3C,Flex_3_16,36
UQCRQ,Flex_1_01,19
UQCRQ,Flex_1_02,20
UQCRQ,Flex_1_03,22
UQCRQ,Flex_1_04,28
UQCRQ,Flex_1_05,25
UQCRQ,Flex_1_06,14
UQCRQ,Flex_1_07,29
UQCRQ,Flex_1_08,29
UQCRQ,Flex_1_09,25
UQCRQ,Flex_1_10,28
UQCRQ,Flex_1_11,26
UQCRQ,Flex_1_12,12
UQCRQ,Flex_1_13,27
UQCRQ,Flex_1_14,17
UQCRQ,Flex_1_15,19
UQCRQ,Flex_1_16,19
UQCRQ,Flex_2_01,24
UQCRQ,Flex_2_02,26
UQCRQ,Flex_2_03,23
UQCRQ,Flex_2_04,11
UQCRQ,Flex_2_05,23
UQCRQ,Flex_2_06,23
UQCRQ,Flex_2_07,16
UQCRQ,Flex_2_08,29
UQCRQ,Flex_2_09,22
UQCRQ,Flex_2_10,29
UQCRQ,Flex_2_11,22
UQCRQ,Flex_2_12,11
UQCRQ,Flex_2_13,21
UQCRQ,Flex_2_14,27
UQCRQ,Flex_2_15,30
UQCRQ,Flex_2_16,26
UQCRQ,Flex_3_01,30
UQCRQ,Flex_3_02,30
UQCRQ,Flex_3_03,31
UQCRQ,Flex_3_04,26
UQCRQ,Flex_3_05,30
UQCRQ,Flex_3_06,28
UQCRQ,Flex_3_07,32
UQCRQ,Flex_3_08,28
UQCRQ,Flex_3_09,29
UQCRQ,Flex_3_10,25
UQCRQ,Flex_3_11,22
UQCRQ,Flex_3_12,28
UQCRQ,Flex_3_13,23
UQCRQ,Flex_3_14,31
UQCRQ,Flex_3_15,22
UQCRQ,Flex_3_16,24
USP22,Flex_1_01,48
USP22,Flex_1_02,44
USP22,Flex_1_03,44
USP22,Flex_1_04,44
USP22,Flex_1_05,47
USP22,Flex_1_06,59
USP22,Flex_1_07,58
USP22,Flex_1_08,51
USP22,Flex_1_09,37
USP22,Flex_1_10,35
USP22,Flex_1_11,50
USP22,Flex_1_12,46
USP22,Flex_1_13,40
USP22,Flex_1_14,47
USP22,Flex_1_15,50
USP22,Flex_1_16,50
USP22,Flex_2_01,54
USP22,Flex_2_02,44
USP22,Flex_2_03,62
USP22,Flex_2_04,37
USP22,Flex_2_05,62
USP22,Flex_2_06,61
USP22,Flex_2_07,54
USP22,Flex_2_08,48
USP22,Flex_2_09,43
USP22,Flex_2_10,53
USP22,Flex_2_11,56
USP22,Flex_2_12,50
USP22,Flex_2_13,63
USP22,Flex_2_14,57
USP22,Flex_2_15,49
USP22,Flex_2_16,53
USP22,Flex_3_01,64
USP22,Flex_3_02,52
USP22,Flex_3_03,63
USP22,Flex_3_04,61
USP22,Flex_3_05,60
USP22,Flex_3_06,41
USP22,Flex_3_07,55
USP22,Flex_3_08,55
USP22,Flex_3_09,59
USP22,Flex_3_10,56
USP22,Flex_3_11,58
USP22,Flex_3_12,57
USP22,Flex_3_13,46
USP22,Flex_3_14,64
USP22,Flex_3_15,56
USP22,Flex_3_16,48
WFS1,Flex_1_01,46
WFS1,Flex_1_02,40
WFS1,Flex_1_03,47
WFS1,Flex_1_04,27
WFS1,Flex_1_05,40
WFS1,Flex_1_06,47
WFS1,Flex_1_07,34
WFS1,Flex_1_08,36
WFS1,Flex_1_09,30
WFS1,Flex_1_10,39
WFS1,Flex_1_11,34
WFS1,Flex_1_12,49
WFS1,Flex_1_13,41
WFS1,Flex_1_14,37
WFS1,Flex_1_15,50
WFS1,Flex_1_16,31
WFS1,Flex_2_01,36
WFS1,Flex_2_02,49
WFS1,Flex_2_03,41
WFS1,Flex_2_04,41
WFS1,Flex_2_05,36
WFS1,Flex_2_06,42
WFS1,Flex_2_07,50
WFS1,Flex_2_08,41
WFS1,Flex_2_09,38
WFS1,Flex_2_10,45
WFS1,Flex_2_11,37
WFS1,Flex_2_12,38
WFS1,Flex_2_13,38
WFS1,Flex_2_14,38
WFS1,Flex_2_15,53
WFS1,Flex_2_16,45
WFS1,Flex_3_01,37
WFS1,Flex_3_02,37
WFS1,Flex_3_03,51
WFS1,Flex_3_04,48
WFS1,Flex_3_05,40
WFS1,Flex_3_06,53
WFS1,Flex_3_07,48
WFS1,Flex_3_08,45
WFS1,Flex_3_09,51
WFS1,Flex_3_10,45
WFS1,Flex_3_11,42
WFS1,Flex_3_12,60
WFS1,Flex_3_13,50
WFS1,Flex_3_14,54
WFS1,Flex_3_15,47
WFS1,Flex_3_16,39
WSB2,Flex_1_01,7
WSB2,Flex_1_02,8
WSB2,Flex_1_03,20
WSB2,Flex_1_04,17
WSB2,Flex_1_05,12
WSB2,Flex_1_06,6
WSB2,Flex_1_07,13
WSB2,Flex_1_08,17
WSB2,Flex_1_09,11
WSB2,Flex_1_10,14
WSB2,Flex_1_11,15
WSB2,Flex_1_12,15
WSB2,Flex_1_13,25
WSB2,Flex_1_14,11
WSB2,Flex_1_15,16
WSB2,Flex_1_16,19
WSB2,Flex_2_01,12
WSB2,Flex_2_02,17
WSB2,Flex_2_03,8
WSB2,Flex_2_04,11
WSB2,Flex_2_05,21
WSB2,Flex_2_06,17
WSB2,Flex_2_07,19
WSB2,Flex_2_08,21
WSB2,Flex_2_09,16
WSB2,Flex_2_10,13
WSB2,Flex_2_11,9
WSB2,Flex_2_12,8
WSB2,Flex_2_13,16
WSB2,Flex_2_14,9
WSB2,Flex_2_15,15
WSB2,Flex_2_16,20
WSB2,Flex_3_01,12
WSB2,Flex_3_02,11
WSB2,Flex_3_03,18
WSB2,Flex_3_04,11
WSB2,Flex_3_05,17
WSB2,Flex_3_06,23
WSB2,Flex_3_07,12
WSB2,Flex_3_08,20
WSB2,Flex_3_09,16
WSB2,Flex_3_10,23
WSB2,Flex_3_11,15
WSB2,Flex_3_12,10
WSB2,Flex_3_13,16
WSB2,Flex_3_14,17
WSB2,Flex_3_15,20
WSB2,Flex_3_16,13
XRCC4,Flex_1_01,19
XRCC4,Flex_1_02,9
XRCC4,Flex_1_03,12
XRCC4,Flex_1_04,10
XRCC4,Flex_1_05,17
XRCC4,Flex_1_06,13
XRCC4,Flex_1_07,12
XRCC4,Flex_1_08,15
XRCC4,Flex_1_09,6
XRCC4,Flex_1_10,12
XRCC4,Flex_1_11,9
XRCC4,Flex_1_12,5
XRCC4,Flex_1_13,11
XRCC4,Flex_1_14,12
XRCC4,Flex_1_15,15
XRCC4,Flex_1_16,11
XRCC4,Flex_2_01,17
XRCC4,Flex_2_02,14
XRCC4,Flex_2_03,11
XRCC4,Flex_2_04,15
XRCC4,Flex_2_05,10
XRCC4,Flex_2_06,16
XRCC4,Flex_2_07,11
XRCC4,Flex_2_08,14
XRCC4,Flex_2_09,13
XRCC4,Flex_2_10,13
XRCC4,Flex_2_11,11
XRCC4,Flex_2_12,11
XRCC4,Flex_2_13,8
XRCC4,Flex_2_14,14
XRCC4,Flex_2_15,14
XRCC4,Flex_2_16,14
XRCC4,Flex_3_01,10
XRCC4,Flex_3_02,14
XRCC4,Flex_3_03,10
XRCC4,Flex_3_04,14
XRCC4,Flex_3_05,13
XRCC4,Flex_3_06,14
XRCC4,Flex_3_07,14
XRCC4,Flex_3_08,16
XRCC4,Flex_3_09,5
XRCC4,Flex_3_10,10
XRCC4,Flex_3_11,15
XRCC4,Flex_3_12,9
XRCC4,Flex_3_13,15
XRCC4,Flex_3_14,9
XRCC4,Flex_3_15,15
XRCC4,Flex_3_16,14
ZNF286A,Flex_1_01,17
ZNF286A,Flex_1_02,24
ZNF286A,Flex_1_03,18
ZNF286A,Flex_1_04,23
ZNF286A,Flex_1_05,24
ZNF286A,Flex_1_06,30
ZNF286A,Flex_1_07,20
ZNF286A,Flex_1_08,27
ZNF286A,Flex_1_09,10
ZNF286A,Flex_1_10,19
ZNF286A,Flex_1_11,32
ZNF286A,Flex_1_12,14
ZNF286A,Flex_1_13,15
ZNF286A,Flex_1_14,17
ZNF286A,Flex_1_15,28
ZNF286A,Flex_1_16,16
ZNF286A,Flex_2_01,21
ZNF286A,Flex_2_02,22
ZNF286A,Flex_2_03,14
ZNF286A,Flex_2_04,24
ZNF286A,Flex_2_05,24
ZNF286A,Flex_2_06,26
ZNF286A,Flex_2_07,26
ZNF286A,Flex_2_08,28
ZNF286A,Flex_2_09,22
ZNF286A,Flex_2_10,18
ZNF286A,Flex_2_11,19
ZNF286A,Flex_2_12,16
ZNF286A,Flex_2_13,32
ZNF286A,Flex_2_14,21
ZNF286A,Flex_2_15,18
ZNF286A,Flex_2_16,21
ZNF286A,Flex_3_01,23
ZNF286A,Flex_3_02,15
ZNF286A,Flex_3_03,16
ZNF286A,Flex_3_04,21
ZNF286A,Flex_3_05,19
ZNF286A,Flex_3_06,23
ZNF286A,Flex_3_07,18
ZNF286A,Flex_3_08,31
ZNF286A,Flex_3_09,27
ZNF286A,Flex_3_10,32
ZNF286A,Flex_3_11,26
ZNF286A,Flex_3_12,28
ZNF286A,Flex_3_13,14
ZNF286A,Flex_3_14,27
ZNF286A,Flex_3_15,20
ZNF286A,Flex_3_16,33
ZNF426,Flex_1_01,23
ZNF426,Flex_1_02,22
ZNF426,Flex_1_03,18
ZNF426,Flex_1_04,16
ZNF426,Flex_1_05,18
ZNF426,Flex_1_06,28
ZNF426,Flex_1_07,17
ZNF426,Flex_1_08,36
ZNF426,Flex_1_09,22
ZNF426,Flex_1_10,17
ZNF426,Flex_1_11,14
ZNF426,Flex_1_12,27
ZNF426,Flex_1_13,23
ZNF426,Flex_1_14,27
ZNF426,Flex_1_15,27
ZNF426,Flex_1_16,28
ZNF426,Flex_2_01,24
ZNF426,Flex_2_02,17
ZNF426,Flex_2_03,26
ZNF426,Flex_2_04,33
ZNF426,Flex_2_05,22
ZNF426,Flex_2_06,21
ZNF426,Flex_2_07,16
ZNF426,Flex_2_08,26
ZNF426,Flex_2_09,31
ZNF426,Flex_2_10,13
ZNF426,Flex_2_11,19
ZNF426,Flex_2_12,20
ZNF426,Flex_2_13,29
ZNF426,Flex_2_14,19
ZNF426,Flex_2_15,23
ZNF426,Flex_2_16,16
ZNF426,Flex_3_01,18
ZNF426,Flex_3_02,25
ZNF426,Flex_3_03,35
ZNF426,Flex_3_04,33
ZNF426,Flex_3_05,24
ZNF426,Flex_3_06,28
ZNF426,Flex_3_07,18
ZNF426,Flex_3_08,29
ZNF426,Flex_3_09,23
ZNF426,Flex_3_10,20
ZNF426,Flex_3_11,27
ZNF426,Flex_3_12,20
ZNF426,Flex_3_13,37
ZNF426,Flex_3_14,27
ZNF426,Flex_3_15,24
ZNF426,Flex_3_16,26
ZNF562,Flex_1_01,7
ZNF562,Flex_1_02,4
ZNF562,Flex_1_03,10
ZNF562,Flex_1_04,7
ZNF562,Flex_1_05,10
ZNF562,Flex_1_06,7
ZNF562,Flex_1_07,14
ZNF562,Flex_1_08,11
ZNF562,Flex_1_09,6
ZNF562,Flex_1_10,6
ZNF562,Flex_1_11,10
ZNF562,Flex_1_12,7
ZNF562,Flex_1_13,12
ZNF562,Flex_1_14,9
ZNF562,Flex_1_15,8
ZNF562,Flex_1_16,7
ZNF562,Flex_2_01,9
ZNF562,Flex_2_02,5
ZNF562,Flex_2_03,9
ZNF562,Flex_2_04,8
ZNF562,Flex_2_05,8
ZNF562,Flex_2_06,13
ZNF562,Flex_2_07,10
ZNF562,Flex_2_08,7
ZNF562,Flex_2_09,4
ZNF562,Flex_2_10,9
ZNF562,Flex_2_11,9
ZNF562,Flex_2_12,7
ZNF562,Flex_2_13,8
ZNF562,Flex_2_14,8
ZNF562,Flex_2_15,10
ZNF562,Flex_2_16,6
ZNF562,Flex_3_01,15
ZNF562,Flex_3_02,6
ZNF562,Flex_3_03,6
ZNF562,Flex_3_04,9
ZNF562,Flex_3_05,13
ZNF562,Flex_3_06,9
ZNF562,Flex_3_07,11
ZNF562,Flex_3_08,7
ZNF562,Flex_3_09,8
ZNF562,Flex_3_10,7
ZNF562,Flex_3_11,10
ZNF562,Flex_3_12,7
ZNF562,Flex_3_13,13
ZNF562,Flex_3_14,9
ZNF562,Flex_3_15,12
ZNF562,Flex_3_16,11
ZNF593,Flex_1_01,19
ZNF593,Flex_1_02,12
ZNF593,Flex_1_03,11
ZNF593,Flex_1_04,14
ZNF593,Flex_1_05,13
ZNF593,Flex_1_06,12
ZNF593,Flex_1_07,15
ZNF593,Flex_1_08,26
ZNF593,Flex_1_09,19
ZNF593,Flex_1_10,19
ZNF593,Flex_1_11,27
ZNF593,Flex_1_12,16
ZNF593,Flex_1_13,14
ZNF593,Flex_1_14,22
ZNF593,Flex_1_15,15
ZNF593,Flex_1_16,18
ZNF593,Flex_2_01,20
ZNF593,Flex_2_02,19
ZNF593,Flex_2_03,16
ZNF593,Flex_2_04,14
ZNF593,Flex_2_05,9
ZNF593,Flex_2_06,19
ZNF593,Flex_2_07,19
ZNF593,Flex_2_08,18
ZNF593,Flex_2_09,15
ZNF593,Flex_2_10,18
ZNF593,Flex_2_11,17
ZNF593,Flex_2_12,21
ZNF593,Flex_2_13,19
ZNF593,Flex_2_14,15
ZNF593,Flex_2_15,15
ZNF593,Flex_2_16,19
ZNF593,Flex_3_01,11
ZNF593,Flex_3_02,22
ZNF593,Flex_3_03,14
ZNF593,Flex_3_04,17
ZNF593,Flex_3_05,13
ZNF593,Flex_3_06,16
ZNF593,Flex_3_07,16
ZNF593,Flex_3_08,15
ZNF593,Flex_3_09,17
ZNF593,Flex_3_10,11
ZNF593,Flex_3_11,16
ZNF593,Flex_3_12,16
ZNF593,Flex_3_13,19
ZNF593,Flex_3_14,12
ZNF593,Flex_3_15,18
ZNF593,Flex_3_16,19
ZNF714,Flex_1_01,22
